,main,sentiment,author_gender,keywords
3145331,j'hésite a aller du côté du cimetière là bas on voit juste trop bien... sachant que je suis seule mais qu'il ne m'arrivera rien !,NEUTRAL,UNKNOWN,[['seul']]
529448,"@capetlevrai ""lance le seul 1h et n'y joue pas seul"" xd ?",NEUTRAL,MALE,[['seul']]
2814498,je stress tlm je vais mourir,NEUTRAL,UNKNOWN,[['stress']]
1899269,@leoamorim145 c le seul vrai a chaque fois que jveux faire un truc ou juste que ça va pas cest le seul qui est tjrs la,NEUTRAL,MALE,[['seul']]
3532534,ajd je retourne à mon bureau j'ai peur,NEUTRAL,FEMALE,[['peur']]
1119487,@karimlapointe seulement quand sa t'arrange dsl jui pas un pd moi,NEUTRAL,UNKNOWN,[['seul']]
1865588,"@dormiraubois ah j'ai eu peur que ça fasse criser des gens choqués par des enfants. tant mieux :) nous ouais, c'est plus chaud",POSITIVE,UNKNOWN,[['peur']]
1747737,"hu, yo ? le seul mot que je comprend dans cette réponse c est senpai !! xd",NEUTRAL,UNKNOWN,[['seul']]
672929,"outlook apps: la seule suite qui t'envoie un rappel d’événement, après que celui ci ait eu lieu.",NEUTRAL,MALE,[['seul']]
2876416,un de ces stresse avec maeva,NEUTRAL,UNKNOWN,[['stress']]
966781,@cheshire2022 pas vu un seul ! :o,NEUTRAL,UNKNOWN,[['seul']]
3923018,cette saison arsenal fera le doublé ligue des champions / championnat sans un seul nommé au ballon d'or dans l'équipe. la patte wenger.,NEUTRAL,UNKNOWN,[['seul']]
1003245,"refuser d'aimer par peur de souffrir, c'est comme refuser de vivre par peur de mourir.",NEUTRAL,MALE,[['peur']]
1314354,@jjbourdin_rmc @bfmtv @najatvb dévorée par l'ambition. un seul mot:dehors (pareil pour el khomri et taubira avant elles),NEUTRAL,UNKNOWN,[['seul']]
1672480,"""il est intelligent, mais pour agir intelligemment, l'intelligence seule ne suffit pas."" crime et châtiment, dostoievski",NEUTRAL,UNKNOWN,[['seul']]
516332,cmt j'aime pas les gens qui parlent tout doucement on dirait je vous fait peur,NEUTRAL,UNKNOWN,[['peur']]
1143457,@nico_city pitoyable nati aussi seulement 2 buts avec un penalty généreux #honteux,NEUTRAL,MALE,[['seul']]
1728710,"si seulement on avait des buteurs pour marquer les occasions, vraiment dommagr le match nul. #rousui",NEUTRAL,UNKNOWN,[['seul']]
2449402,sarah jcrois c la seule à trouver moche nekfeu elle est vrmt folle c trop,NEUTRAL,UNKNOWN,[['seul']]
1021833,d'ailleurs on ne s'est pas pris la tête une seule fois. ça fait tellement du bien.,NEUTRAL,FEMALE,[['seul']]
117419,mdr il se croit chez lui il lâche les poulies depuis tout en haut genre il est tout seul dans la salle,NEUTRAL,MALE,[['seul']]
348966,"wesh zidane il nous a donnée notre seule coupe du monde, je le respecte autant que mon père vous êtes malades vous",NEUTRAL,MALE,[['seul']]
1290510,@roccatfrance tellement un plaisir ce isku et tyon ? mon seul problème et que je n'arrive pas à assigné tout les touche de la souris :/,NEUTRAL,UNKNOWN,[['seul']]
999621,"@enwyrn pareil, pis dans les nouveautés tu sais jamais quoi dl, t sais jamais si c'est bien ou pas, trop peur de perdre mon temps mdr",NEUTRAL,MALE,[['peur']]
2661407,pnl ils ont rien a envié ils se sont fait tout seul ils tapent des 50m de vues et des disques d'or en une semaine,NEUTRAL,UNKNOWN,[['seul']]
1707371,@corinnelepage donc vous proposez d'elire 1 personne seule et elle de se débattre avec 1 parlement + ou - collaborateur ?,NEUTRAL,MALE,[['seul']]
1791654,si seulement je pouvais lire le coréen!,NEUTRAL,FEMALE,[['seul']]
269155,"par contre c'est ridicule mais faudra que je rentre d'asie seule et ça, ça va pas être une sinécure",NEUTRAL,FEMALE,[['seul']]
1106666,@fgombo2015 @bbcafrique pourquoi lui seul mais pas les autres membres du panel ? c'est un bon vendeur des oeufs et noix de kola.,NEUTRAL,UNKNOWN,[['seul']]
1658492,aujourd'hui j'ai 2 rendez-vous chez médecin le pire c'est que je vais seule,NEUTRAL,UNKNOWN,[['seul']]
1778420,"rashford pendant cette 1e mt : création de jeu, passe, centre, tête, vitesse, dribble. malheureusement il joue tout seul",NEUTRAL,UNKNOWN,[['seul']]
144021,@didiousse505 comme n°2 et il ne lui donnera jamais sa chance. les seules matchs qu'il a eu droit sommer était blessé.,NEUTRAL,MALE,[['seul']]
1694106,"@captain_riker91 haha tu n'est pas la seule qui à hâte, mais ils vont prendre plus de temps que pour sometime last night",NEUTRAL,UNKNOWN,[['seul']]
2843101,je suis la seule à me faire chier en cours ?,NEUTRAL,FEMALE,[['seul']]
110659,"les phrases avec le mot précéder, ça me stresse",NEUTRAL,UNKNOWN,[['stress']]
716362,@nany_db je comprends moi je dis ça mais je stress d'une manière,NEUTRAL,UNKNOWN,[['stress']]
1424425,"bon je vais à ma séance, j'ai peur",NEUTRAL,UNKNOWN,[['peur']]
3162860,le seul représentant #ebel 1er de son groupe est #salzburg #redbulls @ecrbs #chl,NEUTRAL,UNKNOWN,[['seul']]
810882,ma définition de la résignation? quand tu commence à manger sainement alors que t'es seul à la maison.,NEUTRAL,UNKNOWN,[['seul']]
1423573,c'est seulement dans les moments les plus difficiles de ta vie que tu sais sur qui tu peux vrmt compter..,NEUTRAL,UNKNOWN,[['seul']]
3221127,est-ce que je suis pas un blédard de mettre le gjygym et de boire le thé tout seul ?,NEUTRAL,MALE,[['seul']]
1908774,@actufoot_ c le seul crétin qui a commencé sa carrière d'entraîneur sans diplôme qui ouvre c fesses ...,NEUTRAL,UNKNOWN,[['seul']]
1471202,@beliebergasme ouvre seulement tu verras,NEUTRAL,UNKNOWN,[['seul']]
1061200,floraison record. seul les saints de glace pourront empêcher une damassine exceptionnelle  ,NEUTRAL,MALE,[['seul']]
3206032,"alors d'après mon copain faut se déguiser en lui pour halloween pcq apparement ça fait peur d'être aussi beau, retenez ça svp",NEUTRAL,UNKNOWN,[['peur']]
1922289,sinon j'achète un seul disque et je fais du raid5,NEUTRAL,UNKNOWN,[['seul']]
2224545,pourquoi ça tombe sur moi. la seule folle de la journée et c'est pour moi. x/,NEUTRAL,UNKNOWN,[['seul']]
2767725,@ruben_mbg viens seulement,NEUTRAL,UNKNOWN,[['seul']]
212059,est-ce que je dois encore vous rappeler que hier c'était pas yannick ? voilà ce sera mon seul communiqué officiel,NEUTRAL,MALE,[['seul']]
1609876,@gerbillepv j'suis le seul je crois,NEUTRAL,UNKNOWN,[['seul']]
668781,les seules fois que l'italie passe le milieu de terrain c'est quand l'espagne fait des passes en retrait. #itaesp,NEUTRAL,UNKNOWN,[['seul']]
342298,sarah ya 2 jour elle disait ct un terroriste elle avait peur mtn j'vois sa papote okl.,NEUTRAL,UNKNOWN,[['peur']]
2092665,"j'ai peur pour demain pour france-suisse, si on se reprend un 5-2 ça va chier je vous préviens",NEUTRAL,UNKNOWN,[['peur']]
3574848,fin par exemple imagine tu viens dire à ton meilleur pote que t'es atteint d'une maladie et puis le seul truc qu'il va te dire c'est -,NEUTRAL,UNKNOWN,[['seul']]
163601,jcommence a 8:50 c le seul truc assez positif la dedans,NEUTRAL,UNKNOWN,[['seul']]
917796,"j'ai passé ma semaine à bosser, aujourd'hui c'est le seul jour où je fais rien et on vient me prendre la tête alleeez",NEUTRAL,UNKNOWN,[['seul']]
246133,@gethardhero on aime se faire peur :'),NEUTRAL,FEMALE,[['peur']]
2932116,"j'viens de comprendre le jeu de mot : ""les spoilers en série"" #bsahtek rien à foutre. même si je comprends pas, j'regarderai l'épisode en direct ! trop peur des spoilers en série..#twdseason7 #thewalkingdead",NEUTRAL,UNKNOWN,[['peur']]
3609125,@cunnisympa bon ben jsuis pas le seul,NEUTRAL,MALE,[['seul']]
155683,"@miniochat coucou, j'ai un cadeau d'anniversaire pour toi. enfin seulement si ça t'intéresse naturellement.",NEUTRAL,UNKNOWN,[['seul']]
1952430,je me sens seule... #bts #????? #frencharmylovebts,NEUTRAL,UNKNOWN,[['seul']]
964040,"jcroi jdeviens folle, jai fais mes devoirs de math tt seule en 5min alors que d'habitude jprend 1h et jfini pas demander les reponse",NEUTRAL,UNKNOWN,[['seul']]
2768319,ok donc normalement c'est juste du stress inconscient . je suis rassurée ;w;,NEUTRAL,FEMALE,[['stress']]
867443,"@tresinsolent comme un cadavre n'a jamais peur du cercueil,les rdc n'ont plus peur de kabila & mp. ns allons les embastiller le 19 décembre.",NEUTRAL,UNKNOWN,[['peur']]
3225311,@lightning_time j'ai peur de me faire taper,NEUTRAL,UNKNOWN,[['peur']]
2510957,"#dokkanbattle le seul coup surpuissant, c'est celui de l'act.",NEUTRAL,UNKNOWN,[['seul']]
144587,je suis très sceptique sur ce qu'il fait mais par contre il a grave du courage de le faire tout seul </3,NEUTRAL,UNKNOWN,[['seul']]
1638954,"comment avoir deux fav facile, seulement citer @luclu7gaming !",NEUTRAL,UNKNOWN,[['seul']]
2445652,sa mfais peur un peu mdr,NEUTRAL,UNKNOWN,[['peur']]
1823443,"550/mois pour un stage dev backend de 6 mois plein temps à paris, en ayant un diplôme bac+3 d'info, je suis le seul à trouver ça très bas ?",NEUTRAL,MALE,[['seul']]
2479331,@_glaet tu m'fais peur un peu,NEUTRAL,UNKNOWN,[['peur']]
1932156,"comme je suis seule chez moi, je vais regarder des films",NEUTRAL,UNKNOWN,[['seul']]
2927018,@aurablade @blood_link @killyoh @rougenoirblanc je vais jouer tout seul,NEUTRAL,UNKNOWN,[['seul']]
3246534,je comprend pas... des fois mon zenfone 2 redémarre tout seul sans que je le touche... wtf?,NEUTRAL,MALE,[['seul']]
2134404,@mrantoinedaniel la seule chose que je pense maintenant c'est un conseil 1/2,NEUTRAL,UNKNOWN,[['seul']]
2843044,@rib_mi6ni il m'a fait stressé ce con aussi,NEUTRAL,UNKNOWN,[['stress']]
116075,"si les #anglais hésitent à aller voir une #comédie le #samedi soir, c'est qu'ils ont peur d'en rire à l'office du dimanche. • peter #ustinov",NEUTRAL,UNKNOWN,[['peur']]
1237868,"@ajmk_rdc @maris_mambo @salomonkalonda bravo, vous n'êtes pas et ne serez pas seuls. toute la rdc et aussi la diaspora vous appuient. bravo",NEUTRAL,UNKNOWN,[['seul']]
2890105,petit coup de stress du matin.. qu'allah m'aide,NEUTRAL,FEMALE,[['stress']]
2290554,@dicaprio_97 le xanax me manque... chaud pour en avoir,NEUTRAL,UNKNOWN,[['xanax']]
275534,tout le monde qui me stresse la ça va vite me soûler,NEUTRAL,UNKNOWN,[['stress']]
1451094,@nozinanfa @wild si tu joues pas tu gagnes pas. c'est la seul constante. seul moyen croiser les doigts,NEUTRAL,UNKNOWN,[['seul']]
126216,@idontwannago_ merci ! j'ai hâte de reprendre :( j'ai peur que tout ce que j'ai fait jusque là ne serve plus à rien :'(,NEGATIVE,FEMALE,[['peur']]
3357555,@laurene__l hmhm... c'est pour ça que je pense que l'espèce humaine est un virus. on est capable d'une seule chose: détruire,NEUTRAL,UNKNOWN,[['seul']]
2390673,"le pouvoir, tel une patate chaude, est dans la rue. de peur de se brûler, ni les ni les autres, ne veulent le prendre #drc #rdc 1/2",NEUTRAL,UNKNOWN,[['peur']]
87826,faut pas trop que j'pense à la rentré demain ça me stresse déjà mdrrrkrkr,NEUTRAL,UNKNOWN,[['stress']]
986327,j'me relève seule,NEUTRAL,UNKNOWN,[['seul']]
2948609,je suis devenu trop accro à cette série,NEUTRAL,FEMALE,[['accro']]
3542433,la société nous demande d'avoir peur des lachers de kangourous...on est bien en 2016! jouissif!,NEUTRAL,MALE,[['peur']]
479943,"je suis le seul à penser que @carinegalli, à force d'être entourée d'hommes, elle a une voix masculine ? what a pity! #100%foot",NEUTRAL,MALE,[['seul']]
1423647,le seul groupe que j'accepterai de payer plus de 200.- le billet est pink floyd pour sur,NEUTRAL,UNKNOWN,[['seul']]
3757863,"je met gnv dans ma bio psk c'est la seul ville qui est prêt de chez moi, je met mon bled les gens se demande où s'est",NEUTRAL,FEMALE,[['seul']]
3486607,@pierre3cailloux seulement ? :p,POSITIVE,UNKNOWN,[['seul']]
675955,@virgilerossier @bxdkarma tu peux seulement changer depuis l ordi,NEUTRAL,UNKNOWN,[['seul']]
2077607,@saraah_1125 @deminegre_ @jlzia sarah la seule vraie solidaire.,NEUTRAL,UNKNOWN,[['seul']]
3389396,@2000voltes oh tu me fais peur pour la saison 4 là,NEUTRAL,FEMALE,[['peur']]
1223656,@publicfr en même temps on laisse pas son chien tout seul il a des besoins etc.,NEUTRAL,UNKNOWN,[['seul']]
2883183,et maintenant y a ça qui me fait stresser...,NEUTRAL,UNKNOWN,[['stress']]
2997923,@yassingronie le seul pokemon rare que j'ai eu c'est m. mime pour te dire a quel point j'ai bcp de chance.. -_-,NEUTRAL,UNKNOWN,[['seul']]
1835040,vs savez ca fait ~1an jss la seule à dire ouloulou pi la vs arrivez ac vos tete et vs le dites tous ralalà jaurai du mettre d droit d'auteur,NEUTRAL,UNKNOWN,[['seul']]
120242,"les gens qui m'disent ""tu rigoles tout seul"" à quel moment j'ai besoin des autres pour rigoler ?",NEUTRAL,FEMALE,[['seul']]
424372,@drxgsofpayne tu veux dire les infos en général ou seulement quand il s'agira de l'organisation et des infos sur la date en suisse ?,NEUTRAL,MALE,[['seul']]
2625012,@luhdiir @elwensa si seulement... ,NEUTRAL,MALE,[['seul']]
2417881,@talofficial j'ai peur de jamais pouvoir te rencontrer à cause des bandes de groupies qui gâche tout,NEUTRAL,FEMALE,[['peur']]
1383159,"ch-ue:""quadrature du cercle""pas seulement pour immigration, aussi s/l'institutionnel: quelles chances rapprochement? faibles cf. lt nordmann",NEUTRAL,UNKNOWN,[['seul']]
3740656,l'année passée y'avais qu'un seul jour où je finissait à 16:25 mtn ç tout les jours ptn c horrible,NEUTRAL,FEMALE,[['seul']]
2830910,"@maitre_eolas je ne connais pas cette série, j'ai eu très peur en lisant vos tweet",NEUTRAL,MALE,[['peur']]
2317410,comment je pourrai habiter seul,NEUTRAL,UNKNOWN,[['seul']]
1139340,"comme à l'armée, beaucoup d'attente et quelques moments de stress.",NEUTRAL,MALE,[['stress']]
979592,j'en deviens parano,NEUTRAL,FEMALE,[['parano']]
1609064,@aenah_ stresse !!!!! stresse encore !,NEUTRAL,UNKNOWN,[['stress']]
3846261,@nelson_cocoms seulement 15 cm ? xddd,NEUTRAL,FEMALE,[['seul']]
3021648,hyper peur que les gens pensent que je suis une fille hautaine alors que le truc c'est juste que j'ose pas aller vers eux ou leur parler,NEUTRAL,FEMALE,[['peur']]
556257,@dexteralais oh j'suis pas la seule à utiliser l'appli podcast. jtm,NEUTRAL,UNKNOWN,[['seul']]
2755295,"@fderder : la journée de l'innovation, «pas seulement pour réseauter, mais changer le secteur» @lereseau ",NEUTRAL,MALE,[['seul']]
2412940,bosser seul. la base. vs.  ,NEUTRAL,MALE,[['seul']]
2433004,"ça faisait si longtemps que je ne m'étais pas réveillée toute seule chez moi aussi tard, qu'est ce que ça fait du bien",NEUTRAL,UNKNOWN,[['seul']]
2925158,"perdre la foi question bissextile: quelle est votre plus grande peur ? (les beurettes j'accepte pas ""grand frere"" et ""la pluie"" en réponse)",NEUTRAL,UNKNOWN,[['peur']]
1495299,@a6_prince oui c'est très faible et sa fait peur ..,NEUTRAL,UNKNOWN,[['peur']]
3002012,@realkenny75 l'objectif est très clairement de faire peur et d'empêcher les révélations sur le fonctionnement de l'état.,NEUTRAL,UNKNOWN,[['peur']]
3204670,"@ss23_folless ça t'étonne? c'est le seul qui n'avait pas capté le pouvoir des jumelles, il buzze que des conneries, c'est juste un canard",NEUTRAL,UNKNOWN,[['seul']]
242075,j'préfère être seul que mal accompagné,NEUTRAL,MALE,[['seul']]
2371082,@rachel_ttt moi je kiff pas quand j'ai réservé un refuge le soir même et que c'est le seul jour de pluie,NEUTRAL,UNKNOWN,[['seul']]
544829,"6 world boss tué, 7 boss de raid, 15 boss de donjons mythique, 8 breloques... tout ça pour => un seul loot",NEUTRAL,MALE,[['seul']]
2207003,"@orguidelle achats compulsifs ou la peur de manquer, peut-être ?",NEUTRAL,UNKNOWN,[['peur']]
408522,jcrois jsuis la seul ksos qui mange dla glace quand elle a une angine,NEUTRAL,UNKNOWN,[['seul']]
2988243,@smileof_harryx chuuut regarde seulement son torse ;))),POSITIVE,UNKNOWN,[['seul']]
898430,@mowsolicious en fait je suis accro aux progrès !,NEUTRAL,UNKNOWN,[['accro']]
2768288,"«le seul qui peut battre largement marine le pen» - alain juppé, candidat à la primaire, pense être la meilleur...",NEUTRAL,UNKNOWN,[['seul']]
831877,j'ai croisé tous mes potes en une seul soirée,NEUTRAL,UNKNOWN,[['seul']]
3527734,j'ai tellement peur au final..,NEUTRAL,UNKNOWN,[['peur']]
3600917,jai hate de faire mon piercing mais j'ai peur un peu,NEUTRAL,UNKNOWN,[['peur']]
2111303,@ryoomaru je parie que t'as tout soulever à la seule force de tes pouces :o,NEUTRAL,FEMALE,[['seul']]
2205473,@mangatriceotaku la seule qui me souhaite du courage ! merci encore !,NEUTRAL,UNKNOWN,[['seul']]
1308887,"sur ce qu'il montre cette saison, mandanda permettrait à la france d'aller loin à l'euro à lui tout seul.",NEUTRAL,MALE,[['seul']]
757771,aller en cours seulement pour 1 période d'allemand ça fait mal,NEUTRAL,FEMALE,[['seul']]
2570317,"2. je suis affreusement timide, et j'ai une peur constante de déranger/ennuyer les gens. ce qui rend mes tentatives d'approche awkward.",NEUTRAL,FEMALE,[['peur']]
89975,j'commence presque tout les jours a 8h pour finir a 18h.... qu'elle style de vie ça? mes larmes coulent toute seules,NEUTRAL,UNKNOWN,[['seul']]
1509858,@raph_lopes viens me voir je suis tout seul à la maison,NEUTRAL,UNKNOWN,[['seul']]
74734,les gens ils ont peur quand ils prennent mon téléphone ,NEUTRAL,UNKNOWN,[['peur']]
2772917,"j'ai peur d'écouter du 1d maintenant, genre j'ai peur d'être trop déçue si ils revenaient jamais du break, même si ils vont revenir",NEUTRAL,UNKNOWN,[['peur']]
3103317,@lizadelsol @baddsari ahahaha merci non mais ct seulement une fois ahaha,NEUTRAL,FEMALE,[['seul']]
1465691,je devais être le seul italien à ne pas savoir que l'italie jouait ce soir,NEUTRAL,UNKNOWN,[['seul']]
1325638,"@weixrdhoe @rocknrollpics le seul problème avec le lsd, enfin c'est plutôt toi, c'est si tu fais un bad sinon bah tranquille",NEUTRAL,UNKNOWN,[['seul']]
1561503,@miimiidu974_31 c'est trop ça je vois que je suis pas le seul,NEUTRAL,FEMALE,[['seul']]
445878,@shpres05 aaaah j'ai eu peur ahaha,NEUTRAL,UNKNOWN,[['peur']]
3380808,je suis sur le nouvel album de lefa #monsieurfall . etant le seul gars talentueux en rap de la sexion je m'attendais à quelque chose de bon.,NEUTRAL,MALE,[['seul']]
344990,seul 1/1000 d'actifs touchent plus de 8500€ par mois!,NEUTRAL,MALE,[['seul']]
3717166,"qui a peur de l'analyse? , des probabilités? , de l'optimisation? , et pour son cul?",NEUTRAL,UNKNOWN,[['peur']]
3333330,"@kammeto mec tu fais chier les seuls fois où je joue xin autoroute je tombe contre des jayce/autres qui font 100cs à 15min, on me campe #s4",NEUTRAL,UNKNOWN,[['seul']]
3303560,"je m'y attendais. désolé, mais seul le côte-d'or peut rivaliser. @wilfried_32 chocolat c'est en belgique",NEUTRAL,MALE,[['seul']]
3793177,j'ai l'impression que je suis la seule qui préfère être à l'ee plutôt qu'à l'école,NEUTRAL,FEMALE,[['seul']]
2838814,je suis trop parano,NEUTRAL,UNKNOWN,[['parano']]
471457,si seulement je pouvais lui dire mais bon,NEUTRAL,MALE,[['seul']]
602390,@kazouko moi jetais assise seule comme.une pauvre sans amie apres y a une meuf que je connais qui etait pas assise et qui avait pas l'air,NEUTRAL,UNKNOWN,[['seul']]
3650847,"#slt débat très interressant ce soir, super émissionles acteurs sont-ils seulement sur grand écran ou dans la politique ?",NEUTRAL,FEMALE,[['seul']]
340726,@uncadenas ça devrait pas être trop difficile de lui faire peur...,NEUTRAL,UNKNOWN,[['peur']]
739501,"@mecharkina @littlenemoins argh, désolé, mon train arrive seulement à 21h à genève. :(",NEGATIVE,UNKNOWN,[['seul']]
2312791,@antisocxal ah ptn j'ai eu peur et tg c'est toi l'autruche,NEUTRAL,UNKNOWN,[['peur']]
343808,"@inkshd @rizotochaud je suis tellement content que ça soit un peu connu, je pensais être le seul à connaitre ça .",NEUTRAL,UNKNOWN,[['seul']]
1870678,"@mrossiaud seulement trois ? rossiaud tu me déçois, je mérite plus",NEUTRAL,FEMALE,[['seul']]
2857763,manque plus que trump gagne les éléctions aux #usa et je crois que je vais réellement commencer à avoir peur de ce monde... #brexit,NEUTRAL,UNKNOWN,[['peur']]
3109567,la bouffe et les animaux : les seules choses qui ne te lâcheront jamais,NEUTRAL,UNKNOWN,[['seul']]
1104222,"@ellllictdena haha si on loupe une seule note dans un 4x, c'est comme louper 4 songs en même temps x) je connais ça! très frustrant :p",POSITIVE,UNKNOWN,[['seul']]
2577072,je me fais rire toute seule avec mes conneries,NEUTRAL,UNKNOWN,[['seul']]
72222,@opheliesoler @ildakaradolami j'ai su seulement le lendemain que j'aurai pu rentrer sans queue et quon allait m'ouvrir de côté,NEUTRAL,UNKNOWN,[['seul']]
311418,j'me tape des terreurs toute seule srx,NEUTRAL,UNKNOWN,[['seul']]
3713153,dans le genre hyper stressé de prendre l'avion: magalie legallo,NEUTRAL,UNKNOWN,[['stress']]
4602,je me sens tellement seule en plus. sérieux je veux que ca s'arrête.,NEUTRAL,FEMALE,[['seul']]
971473,comment l'état suisse baise son propre état et personne dit rien par peur de payer encore +,NEUTRAL,UNKNOWN,[['peur']]
445721,@coeurdefauve quand j'étais seule dans une ville ou je connaissais pas grand monde :),POSITIVE,UNKNOWN,[['seul']]
353701,il reste qu'un seul terrain rouge en suisse et c'est celui du fc donzelle,NEUTRAL,UNKNOWN,[['seul']]
1687173,les putes refoulées je vous informerai que vous êtes des putes demandez moi seulement et sans gêne je vous réponds,NEUTRAL,UNKNOWN,[['seul']]
3349925,ptdr n'ai pas peur de les insulter de putes.. elles le savent elles même vous n'avez que 19 ans mais votre corps a l'expérience d'une femme de 35 ans ... beurk,NEUTRAL,UNKNOWN,[['peur']]
2701602,"mais moi j'étais méfiant parano à la fois, dans le fond c'est que je n'avais pas confiance en moi",NEUTRAL,UNKNOWN,[['parano']]
2283582,je suis le seul mec a bouffé comme un porc et pas grossir ?,NEUTRAL,UNKNOWN,[['seul']]
341520,jsuis la seule qui trouve ça handicapant de plus pouvoir quand qqn a changer son statut wa,NEUTRAL,UNKNOWN,[['seul']]
1395816,"je ressors les anciens tweets juste pour faire genre que j'ai une vie et des amies alors que seuls les vrais savent,vasy je quitte le groupe",NEUTRAL,UNKNOWN,[['seul']]
1992894,"""nous pouvons vivre seuls, pourvu que ce soit dans l'attente de quelqu'un""",NEUTRAL,FEMALE,[['seul']]
1838145,@louchie_ ouais au moins depuis lyon tu peux le faire d'un seul coup (:,NEUTRAL,UNKNOWN,[['seul']]
872103,@fifagamersblog ça soule que ça soit seulement sur microsoft :(,NEGATIVE,UNKNOWN,[['seul']]
1206834,"victoire méritée des #suisses mais ils se sont fait peur qnd même, ils auraient pu mettre 2-3 buts de plus ac toutes leurs occaz.. #albsui",NEUTRAL,UNKNOWN,[['peur']]
1433939,"@rudazment chaqu'un ses gouts ^^ mais passes seulement, jt'en fait volontier ;)",POSITIVE,UNKNOWN,[['seul']]
3885033,par contre je sais pas comment je vais faire niveau organisation.. si seulement j'aurais déjà mon code,NEUTRAL,UNKNOWN,[['seul']]
2472496,je vais me suicidee,NEUTRAL,UNKNOWN,[['suicide']]
2418469,"@xanthopoulosj @thierrydavid67 oh la déception!!! bref, ""a jamais les premiers"" p't'être même les seuls",NEUTRAL,MALE,[['seul']]
1707606,"""y a tout tes potes qui y vont? et t'as pas été invitée? ça te saoule pas? ça dois être dur de passer la soirée toute seule à la maison""",NEUTRAL,FEMALE,[['seul']]
2854978,@imsupermad nn j'ai un date à canary j'ai peur de me faire lapider avec mon nouveau british boy,NEUTRAL,UNKNOWN,[['peur']]
2643637,seule chez moi un soir de semaine: -rien manger et se coucher -faire des pâtes,NEUTRAL,UNKNOWN,[['seul']]
1481583,dites vous j'étais sencé allé voir rihanna et pour finir je me suis retrouvé seule à manger une pizza et couché a 23h,NEUTRAL,UNKNOWN,[['seul']]
1714354,@jeanjobi une personne peut tout régler. a une seule condition à savoir respecter la loi et se sentir être égal à tout le monde.,NEUTRAL,UNKNOWN,[['seul']]
1661917,quand tu connais une seule et unique astuce,NEUTRAL,UNKNOWN,[['seul']]
245922,clara : j'aime bien ma pp skype dimi : beh t'es bien la seule,NEUTRAL,UNKNOWN,[['seul']]
3225889,@fabiengab tqt tqt en plus tu te parles tout seul,NEUTRAL,FEMALE,[['seul']]
1323752,son frère vient nous chercher mdrr j'ai peur,NEUTRAL,UNKNOWN,[['peur']]
1423046,ah je serai pas tt seul mmhh c calme hahah,NEUTRAL,UNKNOWN,[['seul']]
74967,tjrs mieux seule que mal accompagnée,NEUTRAL,UNKNOWN,[['seul']]
3755653,le seul point positif c'est qu'il y a pas beaucoup d'épreuve et qu'il y a rarement des devoirs,NEUTRAL,UNKNOWN,[['seul']]
3185155,"remercions les médias qui, grâce à leur maintien d'une fausse peur, ont fait voter la loi pour le renseignement en suisse. honte à vous.",NEUTRAL,UNKNOWN,[['peur']]
838385,"""tu veux dire un petit vélo rose avec un panier à fleurs qui ne va pas trop vite pour que je ne prenne pas peur ?""",NEUTRAL,FEMALE,[['peur']]
2052971,j'attends qu'une seule chose,NEUTRAL,UNKNOWN,[['seul']]
918028,@patricknkanga2 @jkapitene quel référendum. le peuple n'a qu'un seul choix qui lui reste. chasser kabila et le remettre à une justice intern,NEUTRAL,UNKNOWN,[['seul']]
1277816,"mdr gros tu crois ma vie se déroule comment la? quand je monte sur paris je mange tout les plat de ma darone tellement sa me manque pour les gens comme moi qui n'ont aucun talent en cuisine , vivre seul c'est un calvaire",NEUTRAL,UNKNOWN,[['seul']]
1413637,"@bchameroy, déjà plus du tiers de l'audience de #onpc après seulement 3 émissions ! #ofni #montéeenpuissance",NEUTRAL,MALE,[['seul']]
28485,"évidemment le seul jour où je met une jupe, y'a du putain de vent",NEUTRAL,FEMALE,[['seul']]
1789332,"moi ce qui me fait le plus peur dans les vidéos de t.inshape, c'est de voir des petits de 11 ans avec des shakers à la main....",NEUTRAL,UNKNOWN,[['peur']]
1500006,"quel con ce bastien, defonsé à la drogue dur avant de prendre l'avion, insultes oklm, le gars pas du tout stressant",NEUTRAL,MALE,[['stress']]
1164353,j'ai peur un peu,NEUTRAL,UNKNOWN,[['peur']]
1824109,cette pute de jeanne est mon seul espoir jespr qu'il est dans son sac,NEUTRAL,UNKNOWN,[['seul']]
2403824,"je dois être la seule personne au monde a me dire ""en faite c'est pas désagréable les prises de sang""",NEUTRAL,FEMALE,[['seul']]
3927717,quand tu aime et que tu ne sais pas définir ce qui te plais le plus c est de l amour (un ensemble de tout et pas d 1 seule chose),NEUTRAL,FEMALE,[['seul']]
1569115,"#semaineducerveau #carmensandi ""la violence génère du stress lequel génère plus de violence""",NEUTRAL,FEMALE,[['stress']]
1942175,"@beankylla des raquettes ou des chaussures de marche oui, c'est bien le seul truc qui pourrait me faire effectivement lever aussi tôt ^^",NEUTRAL,UNKNOWN,[['seul']]
2238202,je suis de plus en plus seule à genève,NEUTRAL,FEMALE,[['seul']]
221043,suis-je le seul à trouver ironique qu'il n'y ait pas d'urinoir dans les wc du centre pompidou ? #fontaine #duchamp,NEUTRAL,MALE,[['seul']]
726401,je suis accro à stranger things c'est bon adieu vous allez plus me revoir pendant 1 mois,NEUTRAL,UNKNOWN,[['accro']]
