,main,sentiment,author_gender,keywords
2461921,"""du hast keinen grund für depressionen, dein leben ist doch gut!"" = ""wie kannst du asthma haben, hier gibt es doch genug luft!"" #truth",NEUTRAL,MALE,[['depression']]
1186774,"@michaelschfer71 @crimebennett omg! du schaust dir relemässig an, wie ich eine episode hochlade? das macht mir jetzt aber leicht angst :p",POSITIVE,UNKNOWN,[['angst']]
1208526,"@basilanderau technisches wissen allein befähigt noch nicht zum umgang mit waffen, und im zivilen haben sie imo einfach nix verloren @aendu",NEUTRAL,UNKNOWN,[['allein']]
3097104,"die kölner polizei sucht nach einem terrorverdächtigen, der in einem baumarkt verdächtig viel ammoniumnitrat kaufte, geeignet zum bombenbau",NEUTRAL,UNKNOWN,[['sucht']]
2399333,das radio uahid team sucht nach verstärkung! bist du dabei? ,NEUTRAL,UNKNOWN,[['sucht']]
1074141,die manischen euphemisten gehen mir auf die nerven.,NEUTRAL,MALE,"[['manisch'], ['manisch']]"
1548641,"der vater, der mir vom nebensitz aus die hand unter den rock schiebt, während ich ihn und seinen sohn nach hause fahre #schweizeraufschrei #schweizeraufschrei das schweigen vieler über sexismus, sexuelle gewalt &belästgung aus scham und angst vor den reaktionen #geissbühler",NEUTRAL,UNKNOWN,[['angst']]
3801763,gerade die ersten folgen von #twd gesehen & neue sucht-serie gefunden! @netflixde,NEUTRAL,UNKNOWN,[['sucht']]
916651,"@jellermann @oliverjanich ""traurig, am tag der deutschen einheit den ausdruck 'wir sind das volk' zu benutzen"" ??? ist der beste tag dafür!",NEUTRAL,MALE,"[['traurig'], ['traurig']]"
3120093,"@kit_cat25 naja das stimmt schon, in deutschland hätte ich wohl auch angst ^^'",NEUTRAL,UNKNOWN,[['angst']]
2199442,@mksgraz da bin ich mir nicht so sicher. angst vor dem fliegen als solche gibt es.,NEUTRAL,MALE,[['angst']]
2814093,@smithfanny oh schade da gibt's nur eins es nochmal zu versuchen engel mit gebrochenem flügel wie traurig,NEUTRAL,MALE,"[['traurig'], ['traurig']]"
3790621,"@ladyishida jetzt winkt er nicht mehr, sondern wirft den göttern ein verzweifeltes 'whyyyy' entgegen <3",NEUTRAL,UNKNOWN,[['verzweifelt']]
674563,@blickamabend das is krank. manche männer gleichen eher tiere als dass sie menschlich wirken...traurige testosteron-tiere,NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
1769079,"diese angst, dass irgendwann auch noch der hinterletzte merken wird, dass ich in diesem «erwachsensein» total versage.",NEUTRAL,FEMALE,[['angst']]
3048450,"allein die existenz von @antonia_okafor treibt leute wie @operationlibero @cedricwermuth @peterdueggeli @dorisfiala @srfnews zur weissglut. ""gun rights activists aren't black, from the hood or think for themselves!"" wait... #2a #gunvote",NEUTRAL,UNKNOWN,[['allein']]
1949950,"eine woche ruhe vor @railservice, mein #schisspass wird brach liegen. der erholungsfaktor wird alleine dadurch schon gewaltig sein.",NEUTRAL,UNKNOWN,[['allein']]
3438946,"@ankehebenstreit ja da ist es sehr einsam, weil da noch keine menschen wohnen... .",NEUTRAL,UNKNOWN,[['einsam']]
1433722,@buergeraktionz die müssen verzweifelt sein.,NEUTRAL,MALE,[['verzweifelt']]
1579247,"@c_holler recht so! hab eins, aber ist kacke. gab meine grösse nicht, ist viel kleiner als der einsame echte kämpfer",NEUTRAL,UNKNOWN,[['einsam']]
3577683,"""gegen depression"" bedeutet nicht, dass sie dadurch weg ist. sondern dass ich überlebe bis die phase durch ist.",NEUTRAL,UNKNOWN,[['depression']]
2405910,"knelsen konnte alleine zu einem konter ansetzen, schlenzte den puck backhand ins hohe eck",NEUTRAL,UNKNOWN,[['allein']]
557992,@l_ninjo oh. ich hab da schlechte nachrichten für dich... *sucht schon mal die flinte*,NEUTRAL,MALE,[['sucht']]
1173249,@itsexe :c jetzt muss ich also alleine bleiben. :'c,NEUTRAL,UNKNOWN,[['allein']]
3703438,ich will nicht sagen ich hätte stress aber  ,NEUTRAL,UNKNOWN,[['stress']]
3221626,"@jolandaspiess @chrmoergeli er sucht krampfhaft danach,wie es die afd oder npd auch täglich macht",NEUTRAL,MALE,[['sucht']]
166946,@hab_kein_nick leider werden unsere kinder im realen leben angst vor den monstern haben -_-,NEUTRAL,UNKNOWN,[['angst']]
1568822,"die youtube-szene beweist mal wieder ihre intoleranz. einfach traurig, wie @bateson87 gehatet wird, ohne ihn gäbe es nicht mal f8tal..",NEUTRAL,MALE,"[['traurig'], ['traurig']]"
816899,#zermattunplugged einsamer spitzenreiter ,NEUTRAL,UNKNOWN,[['einsam']]
3195632,depression oder auch hitzewallung. gerade fühlt es sich an wie von innen zu verglühen.,NEUTRAL,FEMALE,[['depression']]
3852559,jetzt muss ich wieder alleine overwatch spielen. :c,NEUTRAL,UNKNOWN,[['allein']]
1646559,"@wucelote was ist das ,es macht mir angst :-( ",NEGATIVE,UNKNOWN,[['angst']]
3975,@faznet das ist genau das was unsere unterbelichtet politiker wollten. scheint mal zumindest so. leben in angst und schrecken.,NEUTRAL,UNKNOWN,[['angst']]
826151,"der satz ""ich verstehe..."" hat für mich jede glaubwürdigkeit verloren. ich gebe es auf depressionen erklären zu wollen.",NEUTRAL,UNKNOWN,[['depression']]
1118535,@wernerbechtel @patwittmer @muusaebaer @refugeecrimemap 98.14% verbüssen keine strafe. sie suchen wirklich verzweifelt das haar in der suppe,NEUTRAL,MALE,[['verzweifelt']]
2863075,"2) ... werden obsessive sowieso nicht glauben: ""keinen"". so ist die welt für ein paar gläubige wieder prächtig in ordnung. schönen abend!",NEUTRAL,MALE,[['obsessiv']]
1656598,now playing: 'was wir alleine nicht schaffen' by 'xavier naidoo',NEUTRAL,UNKNOWN,[['allein']]
2030239,blick fussball: der einsamste fan der schweiz: emmanuel (14) hat die ganze letzi-kurve für sich allein: 8489 ...,NEUTRAL,UNKNOWN,"[['allein'], ['einsam']]"
332042,"grobe fehler, einebetreuerin alleine mit einem sexualstraftäter auf den freigang schicken? das ist leichtsinn und sollte bestraft werden!",NEUTRAL,UNKNOWN,[['allein']]
2923038,@bka2400 da bin ich meist alleine und ganz ruhig!,NEUTRAL,UNKNOWN,[['allein']]
70698,"@checkerhd war sicher sehr traurig für dich, hab auch eine lieblingskatze verloren und im traum weine ich immer noch um sie...",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
420649,"@adrianhaut ich hatte noch nie angst bei einem rückpass. und ja, das war seit ike nie mehr der fall.",NEUTRAL,UNKNOWN,[['angst']]
22337,@keybladeofsouls @fuchs_angel hab angst vor dem tod :3,NEUTRAL,UNKNOWN,[['angst']]
523150,@analisakohler_ trauriges : karma von kontra k,NEUTRAL,FEMALE,"[['traurig'], ['traurig']]"
3749040,halb 11. ganz alleine. ,NEUTRAL,MALE,[['allein']]
2592909,"@tzon57 wenn man klickgeile titel sucht, muss man einfach auf @bibisbeauty s kanal gehen... #sorrynotsorry",NEUTRAL,UNKNOWN,[['sucht']]
714219,"aber ich hab das böse gefühl, dass hier allein eine simple installation komplett schief läuft.",NEUTRAL,UNKNOWN,[['allein']]
1949109,"@zsleyerlp kein stress ;) hab vorhin die meldung erhalten, meine mail sei nicht angekommen. aber scheinbar doch. :)",POSITIVE,MALE,[['stress']]
1696841,"@thomasmauch, traurig, ich kann das video nicht abspielen! #dammitdrm  ",NEUTRAL,MALE,"[['traurig'], ['traurig']]"
261473,@orlandohugli wo hast du das her? interessant aber so allein nicht verständlich.,NEUTRAL,FEMALE,[['allein']]
3329632,keine entlassungswelle in sicht - allein am mittwoch wurde in der schweiz der abbau von bis zu 1500 arbeitsplät...,NEUTRAL,UNKNOWN,[['allein']]
774743,ist noch was? oder kann man euch ein paar tage alleine lassen?,NEUTRAL,FEMALE,[['allein']]
2063037,"man macht #homeoffice, weil allein schon das login als präsenz am #arbeitsplatz gilt.",NEUTRAL,MALE,[['allein']]
3738521,nur #web alleine geht nicht... #emex16 #marketing in halle 1 ,NEUTRAL,MALE,[['allein']]
546165,das radio uahid team sucht nach verstärkung! bist du dabei?,NEUTRAL,UNKNOWN,[['sucht']]
3757030,@bild traurig das sie soviel pr erhält,NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
1965792,@janwaelder bin nicht deiner meinung. vielfach suchten die #swe das foul und gelb für #ita was vielfach nicht war.,NEUTRAL,MALE,[['sucht']]
830530,"@wene1978 kann ich verstehen. diese unterschwellige angst, dass nachher doch irgendwas nicht stimmt...",NEUTRAL,UNKNOWN,[['angst']]
487319,"@mrelch da musste dein hlf aber kommen,weil du die zange nicht alleine halten konntest ;-) @eat_leo",POSITIVE,UNKNOWN,[['allein']]
2132280,"@janzuppinger um genau zu sein: er alleine ist ja auch nicht ""der gesetzgeber"". meldung kobik ist raus. @marcel_baur @emundem164 @akadierin",NEUTRAL,UNKNOWN,[['allein']]
1604356,echt traurig was aus nintendo geworden ist :-( #rbtv #e3 #gamesweltlive,NEGATIVE,UNKNOWN,"[['traurig'], ['traurig']]"
1800080,"@flasholp ich find das echt trurig das uere viel dütschi eif ka hend was franke sind, aber mir wüssed natürlich alles über de euro ._.",NEUTRAL,UNKNOWN,[['trurig']]
2474302,"@b0xch ""im alter von 4 bis..."" - bestimmt stören sich 4-jährige von alleine daran. :'d",NEUTRAL,MALE,[['allein']]
3293420,wenn ich schon alleine am see sitze hab ich wenigstens hier adrette jungs ,NEUTRAL,UNKNOWN,[['allein']]
1465119,@saemiabouhamad das du noch nicht alles von mir kennst - sonst werd ich paranoid :),POSITIVE,UNKNOWN,[['paranoid']]
1642087,"@naehdrescherin wenn ich mal die angst vor verletzungen weg lasse, die nähe ist zu nah. leider. @nggalai",NEUTRAL,FEMALE,[['angst']]
2363698,das radio uahid team sucht nach verstärkung! bist du dabei? ,NEUTRAL,UNKNOWN,[['sucht']]
674179,"bin schon den ganzen tag alleine auf der baustelle, kann musik hören und hab überhaupt keinen stress. so lässt sich arbeit aushalten.",NEUTRAL,FEMALE,"[['allein'], ['stress']]"
1115578,ein bisschen einsam ,NEUTRAL,FEMALE,[['einsam']]
925287,"rapper wo ned disst wärde us angst vor ehrne ahänger. wenns ned klappt mit de rhymes/takt, suech der bösi homies före videoclip.",NEUTRAL,UNKNOWN,[['angst']]
3783825,"@kcssteuernru @wiesel_original tagsüber 2 schicht lager etc, nachts sicherheitsdienst ordnung aufsicht/bewachungsdienst etc. sucht man immer",NEUTRAL,UNKNOWN,[['sucht']]
1017123,".@christof_moser oder familie: sohn sucht nach ""diesel"" für chemie-referat und mutter nach ""dünger"", bombenstimmung #ndgnein @20minuten_ch",NEUTRAL,MALE,[['sucht']]
3519686,"uni so: ""hier, sucht euch nen termin aus der euch passt"" uni später so: ""lol jk hier ist dein termin""",NEUTRAL,UNKNOWN,[['sucht']]
2408808,"und ich hasse meine deutschlehrerin, weil sie macht mir angst!!",NEUTRAL,UNKNOWN,[['angst']]
3599626,". alte chinesische weisheit: ist der mann auch alt, aber noch zeugungsfähig, sucht er eine junge frau... .",NEUTRAL,UNKNOWN,[['sucht']]
3457052,"@hskteddy ich finde den gedanken aber gut, beispiele sind wichtig … im digitalen raum aber leider anspruchsvoll, angst ist stark!",NEUTRAL,MALE,[['angst']]
3309534,das radio uahid team sucht nach verstärkung! bist du dabei?,NEUTRAL,UNKNOWN,[['sucht']]
2064600,gerade eben #sbb ticketkontrolle mit sicherheitsbeamten die den fluchtweg versperren.. ist das wirklich nötig? traurig..,NEUTRAL,FEMALE,"[['traurig'], ['traurig']]"
456250,ein land voller angst und repressionen - nein danke! #srfarena,NEUTRAL,MALE,[['angst']]
786277,"@theninjaspooky @sulikiller2 @sebman90 @epixtreme @m1r3el @stormgaminglp @dreamer_d_lotus teilweise, aber halt nicht alleine. xd",NEUTRAL,UNKNOWN,[['allein']]
2709408,"arms chueli, guckt auch traurig #svpröstiwahl",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
1508292,auf gehts zum zweiten weiterbildungstag von vier. ich hab ein bisschen angst davor.,NEUTRAL,UNKNOWN,[['angst']]
2881122,eine kundin sucht eine gute ereader-app für samsung-tablet mit android 6.0. muss nicht kostenlos sein. hat jemand einen tipp?,NEUTRAL,UNKNOWN,[['sucht']]
3211578,"@ardsusanneglass wenn es mal stürmt, geht das plastik von alleine ab.",NEUTRAL,FEMALE,[['allein']]
571813,"@annegret__ das is ja noch ewig, was machen sie denn jetzt schon für stress :p",NEUTRAL,UNKNOWN,[['stress']]
3680971,"traurige musik, gedanken über gott und die welt >>>",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
3864956,"@meinesicht11 doch, sie haben angst und fühlen sich unsicher. und wenn der mensch angst hat, will er möglichst schnell ein pflaster.",NEUTRAL,MALE,[['angst']]
3256760,"@random_nessi noch nie ist ausser connor jemand zu mir gekommen, das macht mich traurig.",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
2017088,hüsler kann sogar alleine auf nyffeler losziehen wird aber unsanft gestoppt. eine strafe wird nicht ausgesprochen,NEUTRAL,UNKNOWN,[['allein']]
3889136,. nur so ein zitat aus bauer sucht frau: nina musste auf dem hof schon viele tiere über sich ergehen lassen wahrschsch. zuletzt auch... .,NEUTRAL,UNKNOWN,[['sucht']]
1739824,". schon traurig: wenn sich menschen im altersheim rückentwickeln, brauchen sie wieder windeln, halt xxl... .",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
602058,"@judithbrandner ist denn etwas nur konstruktiv, wenn es ihrer meinung entspricht? tja. traurig ansicht der dinge.",NEUTRAL,MALE,"[['traurig'], ['traurig']]"
1342252,@tobiasfuentes keine angst...hab genug von deinem blödsinn..,NEUTRAL,UNKNOWN,[['angst']]
3692821,. nur so zur literatur: der dürre matt hatte wohl mal griechischunterricht und seitdem sucht er so eine solche... .,NEUTRAL,UNKNOWN,[['sucht']]
1034925,"@monistackhouse ach du,ich bin ganz zufrieden mit dem was ich habe! alles darüber hinaus währe stress!",NEUTRAL,UNKNOWN,[['stress']]
2109169,"ähnlich übrigens die frage: wenn du auf einer einsamen insel stranden würdest, würdest du trotzdem eine transition wollen?",NEUTRAL,UNKNOWN,[['einsam']]
2817476,peter lustig ist tot. das ist zwar traurig ... ist aber so. #loewenzahn #peterlustig,NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
3284565,ausbeute der letzten 2 tage... ich darf nicht mehr alleine einkaufen gehen. ,NEUTRAL,UNKNOWN,[['allein']]
510831,@dennyfrezzy nicht zu 100% aber ich kenne leute die seitdem sie es suchten zu richtigen assis wurde. vom ragen mal abgesehen! ;),POSITIVE,UNKNOWN,[['sucht']]
1600993,ich bin schon wieder am produkte einpflegen - ist ja fast wie eine sucht :),POSITIVE,UNKNOWN,[['sucht']]
2464432,"kennt ihr das, wenn ihr so die spinne sucht, die beim putzen über euch war und plötzlich hängt sie so gechillt neben euch am faden? #nothx",NEUTRAL,UNKNOWN,[['sucht']]
1292806,@nightbull_ keine angst shatzii ich verlasse dich nicht d:,NEUTRAL,UNKNOWN,[['angst']]
623402,now playing: 'was wir alleine nicht schaffen' by 'xavier naidoo',NEUTRAL,UNKNOWN,[['allein']]
1147879,"bericht: apple watch darf wegen hacker-angst nicht mehr ins britische kabinett: die computeruhr, die von mehr...",NEUTRAL,MALE,[['angst']]
2440003,kein erwachsene traute sich mit solchen kranken sadisten schutzlos alleine bleiben wissen sie wie unseren kindern mich und meine exfrau geht,NEUTRAL,MALE,[['allein']]
1880273,"ein interview betreffend bahnsicherheit mit dem ""präsident des bahnpersonals"" allein ist im moment ziemlich müssig. @srfnews",NEUTRAL,MALE,[['allein']]
3555249,misystems sucht einen multi channel publisher - wir freuen uns auf euere bewerbungen!  ,NEUTRAL,MALE,[['sucht']]
3571260,"@erolias es ist für mich besser so, dass ich alleine bleib",NEUTRAL,UNKNOWN,[['allein']]
1033197,"@thomag0 @animeblog_de ich weiss schon lange nicht mehr, wer mir alles folgt. macht mir manchmal auch ein bisschen angst. vor allem wegen",NEUTRAL,UNKNOWN,[['angst']]
2001745,@chromtastisch sich schwul anziehen? alleine für diese aussage könnte ich...,NEUTRAL,UNKNOWN,[['allein']]
460138,@anwalt76 das ist halt bei kennern der alleinigen wahrheit so @ruedi_ruedi @dschidi @staedlerrolf @operationlibero,NEUTRAL,FEMALE,[['allein']]
272512,"@yuumatsukumo ach, das wetter ist bloss mies und ich fühl mich so... keine ahnung, nicht unbedingt traurig, aber sowas ähnliches.",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
222843,"@cosima73 wenn ich mich im spiegel so anschaue, komme ich mir auch so vor wie ""bauer sucht . . .""",NEUTRAL,MALE,[['sucht']]
2683433,@astrodicticum alleine die tatsache zum mars gekommen zu sein ein objekt in die umlaufbahn zu bringen ist eine unglaubliche leistung.,NEUTRAL,UNKNOWN,[['allein']]
2135709,frage in meine tl! wer hat die prolegomena gelesen? #verzweiflungstweet #traurig #vonobenherab,NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
1701440,@lifesavingniall muess ned heisssee ich han eif angst dass ich so vorne bin und denn sonen siech chunt und mich eif wegschupft,NEUTRAL,FEMALE,[['angst']]
3764316,@cedricwermuth @jakobkreu3fe1d die hätten das alleine auch nicht geschafft.,NEUTRAL,MALE,[['allein']]
1862303,". nur so zu rio: bist du ganz allein, kannst du auch kein team nicht bilden... .",NEUTRAL,UNKNOWN,[['allein']]
418552,vor allem wenn es irgendwo essen gibt. keine angst. ich esse euch nicht alles weg.,NEUTRAL,UNKNOWN,[['angst']]
619866,früher waren am samstag in der nacht immer so viele leute online... jetzt bin ich immer alleine :( langeweile pur,NEGATIVE,UNKNOWN,[['allein']]
828348,"ich versuchte grad verzweifelt, ein chrome-tab in ein firefox-fenster zu ziehen, und es ging einfach nicht d:",NEUTRAL,UNKNOWN,[['verzweifelt']]
3304382,ein abteil ganz für mich alleine heute morgen die zeit von 5 fahrminuten für ein training der mini #lucasfischershow genutzt #travelskills,NEUTRAL,MALE,[['allein']]
513294,"@kohlmeierspd @ramonapop boah, eines ist schon mal klar: für so einen sexistischen deppen wie sie würde ich nie stimmen. so was von traurig.",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
3400671,@aphasio selbstmord ist kein auxweg.,NEUTRAL,UNKNOWN,[['selbstmord']]
1203985,"wie gehst du mit der angst vor fremdem um? suche konkrete, persönliche tipps, wie man ängste abbauen kann. #followerpower",NEUTRAL,MALE,[['angst']]
692222,"@____abi wenn möglich wird der bund ja wohl rechtsstreit vermeiden, wenn es schnell gehen soll und sucht daher lieber alternativen",NEUTRAL,MALE,[['sucht']]
3383127,"@henniplayboy @rejjaonair *feles schaut henni an, mit grossen traurigen katzenaugen*",NEUTRAL,MALE,"[['traurig'], ['traurig']]"
3852845,@waldemar_hilt @naends wenn ich nicht rauche füre ich mir anders schaden zu trust me bin immernoch voll ihn ner depression,NEUTRAL,MALE,[['depression']]
3478568,das radio uahid team sucht nach verstärkung! bist du dabei?,NEUTRAL,UNKNOWN,[['sucht']]
1928665,das radio uahid team sucht nach verstärkung! bist du dabei?,NEUTRAL,UNKNOWN,[['sucht']]
712480,"gefühlt jeder 2. pendler so ""mal gucken ob sich die tramtür von alleine öffnet oder ich the force endlich habe""",NEUTRAL,UNKNOWN,[['allein']]
3331037,@franzkefka er schaut die eine episode immer und immer und immer wieder an. dann muss er sie nicht alleine schauen. :3,NEUTRAL,UNKNOWN,[['allein']]
680063,@mjthief aber alleine nicht so geil,NEUTRAL,UNKNOWN,[['allein']]
1361270,"@gdhring oh moment, wo ist die schweiz? die hat allein schon 2 goldene!",NEUTRAL,UNKNOWN,[['allein']]
3822492,kay ist total verzweifelt und wird richtig depressiv. alle sagen no to kay. ich finde das #notokay,NEUTRAL,MALE,[['verzweifelt']]
2176993,@dcarequinho bei alleine 11% lernenden können sie selber zu rechnen versuchen,NEUTRAL,MALE,[['allein']]
1963820,"fast alleine in der ""so geht fussball"" in solothurn #itasve ",NEUTRAL,MALE,[['allein']]
3230114,"@barblajeans @floh9819 nicht abtreten und mich zur gesinnung der svp wenden, wenn dieser mann seine angst darauf setzt, das verbrecher",NEUTRAL,UNKNOWN,[['angst']]
2753667,das radio uahid team sucht nach verstärkung! bist du dabei? ,NEUTRAL,UNKNOWN,[['sucht']]
756322,guten morgen!du kl./gr.schönheit! im naturkeller bin ich nie alleine.(zurück in die natur gebracht.sie hat gelacht;) ,POSITIVE,UNKNOWN,[['allein']]
2771140,@atomicalliance ich glaub das upgrade kommt erst mit level 5 oder so... nur kein stress. wir finden uns noch.,NEUTRAL,UNKNOWN,[['stress']]
1698708,@petadeutschland traurig und schrecklich. #rausausdemzoo,NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
1071321,"sobald es bei irgendeinem typen langsam ernst wurde, hab ich einen rückzieher gemacht. & jetzt hab ich angst davor.",NEUTRAL,UNKNOWN,[['angst']]
339880,@junicks ich weiss schon was deine angst ist aber eben es geht dabei immer noch um menschen und wir haben noch soviel kohle in unseren,NEUTRAL,MALE,[['angst']]
3652593,"""du bisch so en tolle mönsch, aber leider sind die wunderbarschte mensche wie du so unsicher trurig und sensibel""",NEUTRAL,FEMALE,[['trurig']]
1210028,"diese frage nach meiner darkvision macht mich nervös. ich hab angst, dass da doch shimonshi sind",NEUTRAL,UNKNOWN,[['angst']]
2037059,"aber noch geiler ist es, wenn die buckligen verwandten so tun, als hätten würde die stadt in der du geboren wurdest, ihnen allein gehören.",NEUTRAL,UNKNOWN,[['allein']]
2706174,"@shiokaraiejji phu, und wir hatten schon angst es geht was in die hose ;) en guete!",POSITIVE,UNKNOWN,[['angst']]
3040611,ein arschloch kommt selten allein.,NEUTRAL,MALE,[['allein']]
2652940,das radio uahid team sucht nach verstärkung! bist du dabei?,NEUTRAL,UNKNOWN,[['sucht']]
3393317,@ggosebrecht haha. als echter arier haben sie also angst vor indischen kindern? @steinbacherika,NEUTRAL,UNKNOWN,[['angst']]
3505402,"@mrsealand und dann ist alleine der zug schuld, wenn es mal nicht weitergeht",NEUTRAL,UNKNOWN,[['allein']]
2832905,@sarahsi__ daaankeschön ! der tiger hätte angst gehabt bei meinem blick,NEUTRAL,UNKNOWN,[['angst']]
1659242,"@cwasi stimme dir zu, aber inländervorrang-kompromiss war wohl nicht allein euere idee.",NEUTRAL,MALE,[['allein']]
1494615,"@rentapwha @schlegel_stefan ""allein im juli waren laut bundesamt für statistik rund 54'000 über 50-jährige auf stellensuche."" anekdoten???",NEUTRAL,FEMALE,[['allein']]
3408605,"@silioth_ welches? :3 ich wollte auch immer, nur alleine war es so meh... :(",NEGATIVE,UNKNOWN,[['allein']]
2150686,"und jetzt stehen unsere jungs wieder im schilf. plüss allein vor zurkirchen, der vermag den doppelschlag zu verhindern. #hcapscb",NEUTRAL,MALE,[['allein']]
2032850,"@outb0x javoll, nenent miers eifach ""swisstuber sucht liebe fürs leben""",NEUTRAL,UNKNOWN,[['sucht']]
2328916,"kann man depression genetisch bestimmen? umweltfaktoren spielen eine grosse rolle, die interaktion mit der umwelt. #epigenome roadmap",NEUTRAL,UNKNOWN,[['depression']]
152733,@phrasensprenger solche traurigen kindheitsgeschichten sind immer tragisch. und es ging gleich so weiter. die buchstaben sind knapp: twitter,NEUTRAL,FEMALE,"[['traurig'], ['traurig']]"
1086207,@knotenbleistift ist traurig und mag bei gewissen firmen stimmen. kenne aber viele gute beispiele!,NEUTRAL,MALE,"[['traurig'], ['traurig']]"
3205392,@fredericjordan das etikettieren macht sich nicht von allein & ist ziemlich zeitaufwändig. wir haben weit über 1000 gläsli zu kleben...*uff*,NEUTRAL,FEMALE,[['allein']]
3897696,guave studios gmbh (@guavestudios) sucht web-developer:,NEUTRAL,UNKNOWN,[['sucht']]
3222776,@samuelbalsiger @philippbuechner die gegner der #dsi sind halt verzweifelt @jungesvp @20min,NEUTRAL,MALE,[['verzweifelt']]
2304744,"@schweizer_ehre aber keine angst, wir sorgen uns auch um blobfische",NEUTRAL,MALE,[['angst']]
1001324,"@bischoffviviane was sind schon milliarden in der heutigen zeit, wo alleine schon die #brd 2.046 billionen #staatsschulden hat. #geldwieheu",NEUTRAL,MALE,[['allein']]
3538859,ich spüre da zwischen den zeilen eine gewisse angst der @sp_aargau vor @maya_bally. ;-) @glp_ag #wahlag16,POSITIVE,MALE,[['angst']]
2070184,@heyneverlag einsame jäger erscheint am 25.04.2016,NEUTRAL,FEMALE,[['einsam']]
38446,@nimzoindisch die ausrede des jahrzehnts. und dann noch gleichzeitig im nr die entwicklungshilfe streichen. shizo diese svp einfach schizo,NEUTRAL,MALE,[['schizo']]
3211581,unfassbar! und einfach nur traurig !,NEUTRAL,MALE,"[['traurig'], ['traurig']]"
162187,"muss gleich zur therapie, könnte schlafen. habe mich mit arbeiten abgelenkt. könnte immer noch schlafen.",NEUTRAL,FEMALE,[['abgelenkt']]
2947062,"(lassen wir uns diesmal nicht alleine, auch wenn wir es alle schon so kennen.)",NEUTRAL,FEMALE,[['allein']]
3764113,"ich finde x scheisse, stehe damit aber relativ alleine da weil $gruppe sich aus y-scheisse-findenen leuten zusammensetzt, die x tolerieren",NEUTRAL,UNKNOWN,[['allein']]
2106932,@phil_geld @elibuu sbb sucht immer noch kompetente mitarbeitende. dann gibt's auch fvp.^^ (wobei wir für 1. klasse auch aufpreis zahlen),NEUTRAL,UNKNOWN,[['sucht']]
1036923,hab keine monster unter meinem bett spndern im zimmer neben an 91. hast du angst das monster unter deinem bett sind?,NEUTRAL,UNKNOWN,[['angst']]
259309,das schöne am frühling: ich kann ohne angst eine limmatrunde am abend machen. das schlechte: ich bin nun high.,NEUTRAL,UNKNOWN,[['angst']]
669996,"@akadierin traurig aber wahr. (verdammt, damit verstosse ich gegen 2. nie ein echtes gefühl äussern, macht mich aber traurig, nein niemals)",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
2187338,"@selcuksalih es ist traurig, ständig solche nachrichten aus deiner stadt zu hören, pass gut auf dich auf. sonnige grüsse aus basel.",NEUTRAL,UNKNOWN,"[['traurig'], ['traurig']]"
3417008,"hab futter bestellt, in der verzweifelten hoffnung, etwas zu finden was mehr löffel bringt als es kostet..",NEUTRAL,UNKNOWN,[['verzweifelt']]
1754232,"@manuch aber ja, deine einschätzung stimmt sicherlich … was auch mit dem teilweise traurigen zustand der konkurrenz zusammenhängt! :(",NEGATIVE,MALE,"[['traurig'], ['traurig']]"
3168931,"@foxyleiin @der_gepushte eine depression ist nicht lustig, macht man auch nicht als hobby sondern ist ne ernstzunehmende krankheit.",NEUTRAL,UNKNOWN,[['depression']]
3244286,das ich halt immer alleine fussball gucken muss weil er wie ein weib nur am handy hängt!,NEUTRAL,UNKNOWN,[['allein']]
1666953,@imsarahr @justicedomingo aw ich hoffe es geht dir gut. ein paar deiner tweets klingen irgendwie etwas traurig,NEUTRAL,FEMALE,"[['traurig'], ['traurig']]"
507612,das radio uahid team sucht nach verstärkung! bist du dabei? ,NEUTRAL,UNKNOWN,[['sucht']]
348057,"am ende der sitzung sagte mir der präsident der bankiervereinigung: ""sie stehen mit ihrer meinung wieder einmal alleine da."" hans vontobel",NEUTRAL,UNKNOWN,[['allein']]
3656397,"""du bisch so en tolle mönsch, aber leider sind die wunderbarschte mensche wie du so unsicher trurig und sensibel""",NEUTRAL,FEMALE,[['trurig']]
106857,@textors seit wann? deshalb sucht die #cvp trotzdem eine #putzfrau bei mir im #kaff,NEUTRAL,MALE,[['sucht']]
877553,"man muss einfach immer grundsätzlich allein sein können, dann kann einem nichts und niemand was.",NEUTRAL,FEMALE,[['allein']]
3840902,"@curlyminz @gmraphi retrieve quest für spieler, geht schneller und die spieler sind abgelenkt *g*",NEUTRAL,MALE,[['abgelenkt']]
972114,ich han panischi angst vor tuube und jetz gits de filter ,NEUTRAL,FEMALE,[['angst']]
