,main,sentiment,author_gender,keywords
3723713,@hamillhimself @marmel really #sad. paying so much for killing. these guys often take 'service w/womans' on their trip. serious problems...,NEGATIVE,UNKNOWN,[['sad']]
1644409,@basemn63 sad... powerful & beautiful,POSITIVE,UNKNOWN,[['sad']]
2127266,todays sesh is gonna be so funny there are gonna people sad about a b and people raving cause they got 4 ds,NEGATIVE,FEMALE,[['sad']]
645131,@cieeeeei @rathersleepy nothing sadly its super hard to get a job here so i help around the house a lot,NEGATIVE,MALE,[['sad']]
3082014,"useful breakdown of how the usa distributes foreign assistance, and who to:",NEUTRAL,MALE,[['breakdown']]
1426523,#cbb2016yesterday she was sad about david now she is dancing.,NEUTRAL,FEMALE,[['sad']]
1500026,i just fucked my uber star rating up i'm so sad,NEGATIVE,MALE,[['sad']]
1943694,when sb has the power over you and make you feel insecure and afraid...,NEGATIVE,FEMALE,[['afraid']]
3025512,how will you survive of you're so afraid of this vicious world?,NEGATIVE,UNKNOWN,[['afraid']]
499420,looking back at the former olympic games in srf somehow makes me feel sad,NEGATIVE,UNKNOWN,[['sad']]
1528667,@newyam no sadly not ^^,NEGATIVE,UNKNOWN,[['sad']]
357005,omg! stress free when received a compliment from a few patients towards feedback form on hw i treat them well.,POSITIVE,UNKNOWN,[['stress']]
2599616,"@planetsarah24 it make me very sad, and very angry in equal measure.",NEGATIVE,MALE,[['sad']]
2465569,@fstopacio that's sad . i think there is a great need to grow up and for all to refrain from bashing.,NEGATIVE,FEMALE,[['sad']]
2811952,@antisocxal @strat4dkidrauhl soo sad,NEUTRAL,UNKNOWN,[['sad']]
1106643,belsunce breakdown,NEGATIVE,MALE,[['breakdown']]
2420132,mexican bitcoin trading volume grows as local banks pass “donald trump stress test” - newsbtc,NEUTRAL,UNKNOWN,[['stress']]
2461740,damn really sad to hear that chyna passed away. she was pretty young too. #ripchyna,NEGATIVE,UNKNOWN,[['sad']]
1947374,my expat sunday morning lie in - bliss #sundaymorning #earlgrey #bbcradio4 not feeling homesick #expatlife #zuerich ,NEUTRAL,FEMALE,[['homesick']]
3595614,i'm sure #bowie would've loved all this but not doing it for me i'm afraid...,NEUTRAL,UNKNOWN,[['afraid']]
3902021,so sad. i can't believe i bet on the cubs. :(,NEGATIVE,MALE,[['sad']]
200628,@_kierra13 im ready but i'm getting a little sad,NEUTRAL,UNKNOWN,[['sad']]
419819,"great advice for recruiters, who very often (and sadly) don't take the time to reply to candidates.",NEUTRAL,UNKNOWN,[['sad']]
1431053,why is it not so apparent that something needs to be changed to make a difference? i am fighting giving up sadly.,NEGATIVE,UNKNOWN,[['sad']]
2778108,@jme_brace is my go to person when im stressed or really angry dignity and grace,POSITIVE,UNKNOWN,[['stress']]
2568239,"@sliderbull i stay in the office and do my work, sadly.",NEUTRAL,MALE,[['sad']]
1498720,saw this laying around and took 2 pills.. i ain't even stressed i just wanna be extra chill lmfao  ,NEGATIVE,MALE,[['stress']]
599671,@talfishman_ gotta be strong. its sad :(,NEGATIVE,FEMALE,[['sad']]
1857515,"@narryftsugg @joe_sugg yes!! i was so sad when they only announced uk, us and australia",NEGATIVE,MALE,[['sad']]
1273001,wow. sad. new: hacked e-mails from wikileaks appear to show clinton campaign spokesman in touch with doj officials regarding e-mail litigation:,NEUTRAL,UNKNOWN,[['sad']]
1148067,so sad that faking it is not going to continue @greggsulkin,NEGATIVE,FEMALE,[['sad']]
3119887,"@5sosglobalarmy moorning, i'm too sad today bc i miss @5sos so fucking hard",NEGATIVE,UNKNOWN,[['sad']]
3863725,@irfanhaziq97 hm this is so sad,NEGATIVE,UNKNOWN,[['sad']]
173116,"@69mib aw, that's sad. now i feel sad.",NEGATIVE,MALE,[['sad']]
1999667,hate it... oh hello #insomnia here you are again. 4th night in a row gonna be devasted in the am  ,NEGATIVE,UNKNOWN,[['insomnia']]
1647668,@thinkerdave @moodcards there is a love that destroys and brings sufferement. a codependent and sick addictive love.. not real and not true,POSITIVE,UNKNOWN,[['addict']]
30330,cheers to 4 more stressful weeks of school,NEGATIVE,UNKNOWN,[['stress']]
889140,only one paris sad,NEGATIVE,FEMALE,[['sad']]
153925,@burchardofen @mylittlepwnies3 it's sad though because i feel like it turns blue sents / darkmoon into a useless covenant,NEUTRAL,UNKNOWN,[['sad']]
3370988,"@killianaire 1,600 uk election votes vs potentially 160million us trump voters. comparison gets weaker i'm afraid.",NEGATIVE,MALE,[['afraid']]
1286967,"tired, sad and lonely.",NEGATIVE,UNKNOWN,[['sad']]
1410145,i'm afraid,NEGATIVE,MALE,[['afraid']]
2106266,"more than 20,000 applicants for #asylum in the first month of preregistration in #greece via @leftgr #refugeecrisis",NEUTRAL,FEMALE,[['asylum']]
735830,"that should be me, this is so sad that should be me, that should be me",NEGATIVE,UNKNOWN,[['sad']]
2248230,@teachlynds @soreiatable sadly,NEGATIVE,UNKNOWN,[['sad']]
1379654,"@theokschuldorff sad to hear. hope during the day it's getting better. for me, waiting till afternoon (actually working only morning)!",NEUTRAL,UNKNOWN,[['sad']]
285022,when sad amish draws a flash inspired by your face ,NEGATIVE,FEMALE,[['sad']]
2727332,"the state of the world is as bad as the state of my mind, i have learned. the more hopeless i am, the darker my reality becomes.",NEGATIVE,UNKNOWN,[['hopeless']]
2417099,"@fred_vbrain it's tempting, but i'm afraid i'll end up lost somewhere with all my baggage before getting the flight :-)",POSITIVE,MALE,[['afraid']]
129090,"there's more than a foot of snow outside, and not having mulled wine and fondue is making me homesick for switzerland.",NEUTRAL,FEMALE,[['homesick']]
3399097,".@leopard212 the root cause of problem is, the world focus, including un, is on granting asylum, not resolving crises @_nan_dini 1/2",NEGATIVE,UNKNOWN,[['asylum']]
238859,addicted to #ilysb @thisislany,NEUTRAL,UNKNOWN,[['addict']]
3045436,@helsa0326 sad to hear that. i really like them,NEUTRAL,MALE,[['sad']]
1154695,"sad but distance is what finally makes you realise what you've learnt, of what and to whom you're thankful for, and the peace after leaving",POSITIVE,FEMALE,[['sad']]
2361992,hypnosis is so sad i like taemin emotion in that song:'(,NEUTRAL,MALE,[['sad']]
1533346,"@rosmewarda @yominousagi sad, no child deserves to experience this, i vomit your name israel",NEGATIVE,UNKNOWN,[['sad']]
2172725,"i know you can handle it very well keep calm and focus on your study. see you next month tak pernah rasa stress camni. minggu depan paling pack dengan test, quiz n assignments bagai. need hug*",POSITIVE,MALE,[['stress']]
1194247,@iamsrk but he has at any time of his life the strength to rise from hopeless situations like a phoenix from the ashes. ha!,NEUTRAL,UNKNOWN,[['hopeless']]
2325434,"full moon aka i'm a very angry, sleepless, confused and sad person in fewer words, an emotion ball that's about to explode",NEGATIVE,UNKNOWN,[['sad']]
13647,"@susancalman sadly it’s fan made, so… but maybe a craftsperson in your neighbourhood would accept such a project?",NEUTRAL,FEMALE,[['sad']]
2524971,i don't want to take care of me i'm too sad i need to find someone who would listen to me but i can't i go and talk to someone i'm afraid...,NEGATIVE,UNKNOWN,"[['afraid'], ['sad']]"
3605802,@v_of_europe sad that something so normal & logic seems to be a political statement nowadays...?!,NEGATIVE,UNKNOWN,[['sad']]
1218846,@iamsrk just made few happy hearst and chattered many! i'm truely sad,NEUTRAL,UNKNOWN,[['sad']]
1178880,@frazelledazzell i was waiting for this...... but only in us sadly :(,NEGATIVE,MALE,[['sad']]
185332,@steephenhaarper oh jesus that looks stressful as heck. though. hmm. if i had guaranteed access to bathrooms/laundrettes i would consider it,NEGATIVE,FEMALE,[['stress']]
1111990,"who's gonna cancel the plan to see suicide squad???? me, sadly.",NEGATIVE,FEMALE,[['sad']]
2545525,grigio girls makes me sad :( #joanne,NEGATIVE,MALE,[['sad']]
2013514,some girls in twitter don't know how just to be nice ! that's sad! nice cost you nothing actually ! stop being a b****,POSITIVE,UNKNOWN,[['sad']]
2939002,@realmandyrain i stand with god. please read this mandy. don't be afraid of the cover.,NEGATIVE,MALE,[['afraid']]
1740433,"it is sad2learn that more & more leaders impress with their dick-activity instead their brain-activity,but d sybills ",NEUTRAL,MALE,[['sad']]
3138525,@teamheir @lefrenchmelee @rodg_jahridin sadly not a lot of swiss melee players got help from swiss teams ;(,NEGATIVE,UNKNOWN,[['sad']]
1828695,but it also makes me kinda sad because that's my name,NEGATIVE,FEMALE,[['sad']]
1112122,"@cr3amdr3am lmao! too sad. honestly, a lot of people were rooting for dc to bounce back but they keep panicking and botching their movies.",NEGATIVE,UNKNOWN,[['sad']]
3371355,i'm addicted to ted-ed again,NEGATIVE,UNKNOWN,[['addict']]
2429770,stressed out but whats new am i right,POSITIVE,UNKNOWN,[['stress']]
1729323,"it's so sad! it used to be a fun platform where everyone had a voice and now they're all about profit, at the expense of user experience",NEUTRAL,FEMALE,[['sad']]
3433720,@nextforus no but i spent 10 years fighting harshly against right wing doctrine as did many to make open fair asylum policy. muslims also --,POSITIVE,FEMALE,[['asylum']]
1975424,@mesinasally @xianlimm @prinsesachinita true...seeing you both kimxi make my trip complete...tanggal ang stress ko for last week work hehhe,NEUTRAL,UNKNOWN,[['stress']]
2696263,"live more, complain less. more smiles, less stress. less hate, more blessed. - david roads #quote",NEGATIVE,MALE,[['stress']]
2607684,"@ccclesky i know and i will... but still, it makes me kinda sad :/",NEGATIVE,UNKNOWN,[['sad']]
3834438,wogan’s regular chat show on bbc in the 80s was like a first insight into the adult world for me. sad to hear of his death #wogan,NEUTRAL,MALE,[['sad']]
2166416,"so, that's their strategy for the season. park the bus, take one point. sad day for football fans. seeing arsenal fans moaning we parked the bus; yes we did. but we got a point away, instead of losing 4-3 at home to them. cheers.",NEUTRAL,UNKNOWN,[['sad']]
3749044,when i asked my bro's gf for directions she told him i looked stressed,NEUTRAL,UNKNOWN,[['stress']]
2481088,@stephanieplle32 @sg7jr @cavillelizabeth hahahaha holy shit you are so sad. delete your account and throw away your obsession.,NEUTRAL,UNKNOWN,[['sad']]
605297,are you afraid of heights?? ,NEGATIVE,UNKNOWN,[['afraid']]
2617047,"sadly it was a *very* flighty syrphid, and i only had my phone camera, which as usual wasn't interested in focusing on the actual subject.",NEGATIVE,UNKNOWN,[['sad']]
1019981,sadly yes lowkey always gonna have a thing for ya,NEGATIVE,FEMALE,[['sad']]
1933298,it makes me everytime more sad that @justinbieber dont follow me omg abozt to cry,NEGATIVE,UNKNOWN,[['sad']]
590022,"do not be afraid of using the subtle but magical power of scent. pick the right signature perfume for yourself, gents.",POSITIVE,UNKNOWN,[['afraid']]
881990,@sharkchristxmnr circus in politics is sadly a universal problem l.,NEGATIVE,MALE,[['sad']]
229663,"@dgear86 haha. no chance i'm afraid, still needs to be written and it's rom-com with the mrs this evening",NEGATIVE,UNKNOWN,[['afraid']]
1294396,i am just very sad david bowie is no longer with us.,NEUTRAL,UNKNOWN,[['sad']]
332016,"and what's sad truly sad. in fact horrifying. is all your constant pontification about ""peaceful solution"" in syria made the eminent 1/2",NEGATIVE,FEMALE,[['sad']]
1273012,@tido84 @zwandro @raccooncitynews going for 100% i sadly do not have the time for doing these platin runs :( will do re7 instead,NEGATIVE,UNKNOWN,[['sad']]
1812941,the #gravityfallsfinale it — was perfect. i was in tears & i'm so sad and yet so happy oh god i'm crying so hard ahhhhhhhhhh,NEUTRAL,UNKNOWN,[['sad']]
2907938,wtf?! this is just sad!!,NEGATIVE,FEMALE,[['sad']]
3067664,"@blognaturgesetz sadly it isn't, but it's the most popular.",NEUTRAL,UNKNOWN,[['sad']]
1476963,it has been legal for me to buy alcohol here for over 2 years but it's stressing me out ahahahah,NEUTRAL,UNKNOWN,[['stress']]
22969,"@craigellan the sad thing is that @iamjohnoliver is making great points about a lot of problems in the world, and everybody is laughing",NEGATIVE,UNKNOWN,[['sad']]
511937,"""he looks sad"" ""he looks tired"" ",NEGATIVE,UNKNOWN,[['sad']]
3087016,"mental health doctor hey, friends who are doctors... how often are you just chilling in public with a lab coat and stethoscope? because this seems odd.  ",NEGATIVE,UNKNOWN,"[['mental', 'health']]"
1405758,aah finally someone mentions bipolar!!!,NEUTRAL,FEMALE,[['bipolar']]
109877,"sad to leave ny, but happy to meet #maigret on my flight back!",NEUTRAL,MALE,[['sad']]
1547236,honestly can't believe i'm at this point in my life where college apps are taking over my mental health,NEUTRAL,UNKNOWN,"[['mental', 'health']]"
2804038,hella sad and just want oven baked goods and some blunts.,NEGATIVE,UNKNOWN,[['sad']]
2701205,really sad to see how piles of shit like #arrow manage to have better reviews than #batmanvsuperman,NEUTRAL,MALE,[['sad']]
3200791,"my friends and i are preparing a gift for a friend and were making something similar to these letters ""open when... you're sad/bored/etc. +",NEGATIVE,UNKNOWN,[['sad']]
978602,@melanyejoanne generation y n z is sadly going down believe me,NEGATIVE,UNKNOWN,[['sad']]
1425900,our midfield and attack would have won us this game if our defence would have threw it away in such a poor way...sad really,NEUTRAL,UNKNOWN,[['sad']]
1576084,i'm so confused...dont know if i should be sad or what,NEGATIVE,UNKNOWN,[['sad']]
1711983,"@lizsurvivingxox oh no,it is very sad and very tragic liz.",NEGATIVE,FEMALE,[['sad']]
1737367,@tinkoff_team this is sooo sad. :'-(,NEGATIVE,UNKNOWN,[['sad']]
1282599,"idk why i put this panel right next to my bed, everynight before i fall aspleep i look at it and i get sad, i mean, happpily sad, but still. the world is empty without you! to all my friends and my favorite bands @danreynolds @roryjwilliams @danielplatzman @jedlaidlaw",NEGATIVE,UNKNOWN,[['sad']]
1213817,@a_heatbeat i saw one the other day. the guy waiting for like 7 years and got only 10 retweets i was feeling sad for the person,NEUTRAL,UNKNOWN,[['sad']]
3200303,"my new subject has already been suspended from twitter, sad!",NEGATIVE,UNKNOWN,[['sad']]
2984594,wow ya'll really think the worst of justin it's so sad since you guys claim to be his fans...,NEUTRAL,MALE,[['sad']]
1703136,that's sad. but you've done a great job in keeping her elegant & healthy for that long. @travelblissnow #ttot,POSITIVE,FEMALE,[['sad']]
3420354,@boopshow i'm sad the show is relegated to an occasion dog walk episode now instead of what it was. will it improve?,NEUTRAL,MALE,[['sad']]
1524685,brooke choose one sad scene  ,NEGATIVE,MALE,[['sad']]
1928575,"alec baldwin was right on. the difference is that #snl is just comedy and trump is a big joke, which makes this really a sad affair for us. that thin, orange skin of yours, donald. if you can't even take humor in stride, how can we expect you handle real challenges?  ",POSITIVE,FEMALE,[['sad']]
506468,@tawawawa saaame... mh3u is so addicting tho,NEGATIVE,UNKNOWN,[['addict']]
1595524,always do what you are afraid to do. ― ralph waldo emerson #quote,NEGATIVE,FEMALE,[['afraid']]
1039663,@justjane962 sadly,NEGATIVE,MALE,[['sad']]
1584091,"sadly, my 3 cities in america adventure is coming to end, all 3 cities were great and unique! flying home today  ",NEUTRAL,FEMALE,[['sad']]
2739255,you know you are addicted to the 100 when you are trying to learn to speak grounder @the100writers @jrothenbergtv #the100,NEGATIVE,MALE,[['addict']]
881072,they were all sad bc the twins were bullied but they are bullying @typicallyang and others accounts... dolan fandom logic,NEGATIVE,UNKNOWN,[['sad']]
2789831,"@lpmgruijters yes politicians applaud the low trading barriers in hong kong and singapore, but are afraid to apply it at home @iealondon",NEUTRAL,MALE,[['afraid']]
3715095,my love for sad music has lead me into dangerous liking country music territory,POSITIVE,FEMALE,[['sad']]
3475478,#nufc an asylum pretending to be a football club.,NEUTRAL,UNKNOWN,[['asylum']]
3471348,@my_ego_srk_sir tho it's sad but i so loved it,NEUTRAL,UNKNOWN,[['sad']]
138001,have to enter spain or italy soon i'm stressed here,NEUTRAL,UNKNOWN,[['stress']]
348304,@davinamaurien thats right im so stressed out im gonna collapse,NEUTRAL,FEMALE,[['stress']]
3065134,@suedhellmann stresses the need for ethical science re of gene drive and wolbachia infection of mosquitoes #gc2016 @effyvayena,NEGATIVE,MALE,[['stress']]
961699,@ghatiyadin kisne bola ki it shows all are addict? but do you agree ki nahin...ki drug is a big issue for punjab?,NEGATIVE,MALE,[['addict']]
1961518,@ramonamgreene @britactorsfan sooorrry..... but he plays so many sad and tragic characters.... shall i post at least a happy talbot?,NEGATIVE,UNKNOWN,[['sad']]
1862471,today was so stressful & tiring altogether with my stupid headaches.....i feel like i had anal- urethral- & nasal sex all at once :s,NEGATIVE,UNKNOWN,[['stress']]
2345757,@timetochange too many people have a mental health problem. what is going on??,NEGATIVE,UNKNOWN,"[['mental', 'health']]"
1138229,@pepinyeong i was sad at first and then i found out she left jinyoung for winwin.,NEGATIVE,UNKNOWN,[['sad']]
3298569,kids play the ultimate stress-buster for holders japan,NEGATIVE,UNKNOWN,[['stress']]
509498,"@zayd_farouk haha,,, the second one is too damn stressful f#@k ... why would anyone even?",NEGATIVE,MALE,[['stress']]
1168584,@biggboss guys please vote for rishabh.. sadly i'm not able to :(,NEGATIVE,UNKNOWN,[['sad']]
1125793,"i also have to work today and i am sad, so there's nothing better than looking at bts stuff for hours and hours",POSITIVE,UNKNOWN,[['sad']]
3607320,@5sos can you please stop to act like i don't exist? i'm a sad pikachu now.,NEUTRAL,UNKNOWN,[['sad']]
2378463,visa from some bitch who hates muslims and is glad to hear that sad sad story (lie). and then nato shells iraq and syria with impunity. 2/2,NEGATIVE,FEMALE,[['sad']]
2013868,"@aftabbhura7 addiction , nice",POSITIVE,UNKNOWN,[['addict']]
3550521,just ate lunch of darvita crackers and cenovis. that makes me very swiss and very sad.,NEGATIVE,UNKNOWN,[['sad']]
3638359,#mars: be afraid. be very afraid. #humanity's coming for you!,NEGATIVE,MALE,[['afraid']]
3077665,i'm so sad,NEGATIVE,UNKNOWN,[['sad']]
1005041,@fm_samo yep. one or both of the homegrown cbs have to be replaced to be honest. not knockout european standard sadly,NEUTRAL,UNKNOWN,[['sad']]
1045454,foreignpolicy: [podcast] why is the united states more afraid of the islamic state than russia? …  ,NEUTRAL,UNKNOWN,[['afraid']]
2360392,"@carolinemeldrum just lydia and that chloe on towie, interfering and ganging up on that megan. they look really desperate and sad",NEGATIVE,FEMALE,[['sad']]
3468702,"insomnia sufferers, look on the bright side..only 4 more sleeps until christmas #insomniathoughts #sleep",NEUTRAL,FEMALE,[['insomnia']]
2946207,@guycodes @amarrekic he's sad,NEGATIVE,UNKNOWN,[['sad']]
3546614,don't be afraid to give up the good to go for the great. - john d. rockefeller #quote,NEUTRAL,MALE,[['afraid']]
40249,if you feel sad on a sunday evening just draw cute musketeer boys and all will be well  ,POSITIVE,UNKNOWN,[['sad']]
3101768,"listening to sad music will help, right?",NEUTRAL,UNKNOWN,[['sad']]
571044,"if beyoncé doesn't get a grammy for formation, i am deeply afraid of what kanye will do. deeply afraid.",NEUTRAL,UNKNOWN,[['afraid']]
2967259,@eyeofnyan okay like i can't even leave switzerland like sad life,POSITIVE,UNKNOWN,[['sad']]
297194,@senedjem i'm actually afraid of flamboyant daddies in leather outfits,NEGATIVE,UNKNOWN,[['afraid']]
1589822,"as long you are afraid of death, the full perception of christ has not resurrected inside you ",NEGATIVE,MALE,[['afraid']]
859754,@chriscdesign stressed. school next week,NEUTRAL,UNKNOWN,[['stress']]
1190094,@crobeam download the paragon update!!! i wanna queue with u!!!!! damn game is addicting...but i don't wanna soloq!,NEGATIVE,UNKNOWN,[['addict']]
1889963,"i get lost in the small things of life my troubles they pale to your strife i'm angry, i'm sad but i'm fine i'm fine and i'm safe but i cry",NEGATIVE,FEMALE,[['sad']]
384501,been playing #scrabble amid #brexit craziness. now wondering if andrea leadsom is just a lone sad dream,NEGATIVE,MALE,[['sad']]
1914951,@mirrorhands i can stress around the clock :d thank you for the update ^-^,POSITIVE,FEMALE,[['stress']]
912921,now playing: 'sweet addiction' by 'yuksek feat. her',POSITIVE,UNKNOWN,[['addict']]
1864305,when ur craving pizza after a night of crime fighting but u can't get in and then ur sad af. #arkhamphotomode ,NEGATIVE,UNKNOWN,[['sad']]
2393855,#mavielesmardis you guys wanna stress me out ? your funeral. you're not gonna like me when i'm stressed out >:-(,NEGATIVE,UNKNOWN,[['stress']]
2887287,don't be afraid to give up the good to go for the great. - john d. rockefeller #quote,POSITIVE,UNKNOWN,[['afraid']]
3430280,goodnight i continue to pray for @hayesgrier accident are so terrible sad moment in life all my love @nashgrier #prayforhayes,NEGATIVE,UNKNOWN,[['sad']]
3714367,"@johnmyers julie was well known in the swiss communication community. my thoughts are with you, her family & friends. truly sad.",NEUTRAL,FEMALE,[['sad']]
3822032,@talentedblonde @lindseycabot @caylacabot @esthercabot you might as well face it i'm addictive to love and @talentedblonde,POSITIVE,MALE,[['addict']]
2774319,"in #smf16 @dellavolpe of @harvard ""americans are the more stressed people in the world (except iraqis).""",NEUTRAL,UNKNOWN,[['stress']]
1002320,we found love in hopeless place,NEUTRAL,MALE,[['hopeless']]
2484176,this girl wearing veil & her undies on @tinder say #radical kinda scared to send her a msg afraid her vag might go off #tinder,NEGATIVE,MALE,[['afraid']]
3036596,"@tplax i'd like to answer your question, but sadly, we're not a public company.",NEUTRAL,UNKNOWN,[['sad']]
2167648,funny how the highlights of goldberg/lesnar at mania20 was better than the entire match. props to the editing team.. #raw,NEUTRAL,MALE,[['mania']]
3089786,"i think you are sad, i told you we were going to win as usual @austinmahone",NEUTRAL,UNKNOWN,[['sad']]
2275371,@samsung_ch sadly isn't displayed to me (galaxy 5 mini with 5.1.1),NEGATIVE,MALE,[['sad']]
1726396,sad for albania. good result for switzerland.,NEUTRAL,MALE,[['sad']]
3545525,@sofia__rf he looks so sad,NEUTRAL,UNKNOWN,[['sad']]
1882178,"@shanselman sadly, you just described me and @strava segments",NEGATIVE,MALE,[['sad']]
1852881,@matthewmercer sadly i missed the live periscope because i was playing d&d!,NEGATIVE,FEMALE,[['sad']]
1519919,"sad to see how #soundcloud turned, over the night, into #spotify.",NEGATIVE,UNKNOWN,[['sad']]
2583086,i love brussels so much. so sad about what happened today. fuck those stupid bastards let's spread love and stop hating #prayersforbrussels,NEGATIVE,MALE,[['sad']]
2170150,sadly i do not have my own tv,NEGATIVE,UNKNOWN,[['sad']]
3926340,i can't wait to be done with classes tomorrow this shit is stressful,NEGATIVE,UNKNOWN,[['stress']]
1736194,"@lizzyx2211 it never ends,these horrible terror attacs,sadly.",NEGATIVE,FEMALE,[['sad']]
2773176,im stressed out rn and idek why someone help,NEUTRAL,UNKNOWN,[['stress']]
3274517,her eyes look so sad #savemariajoyce,NEGATIVE,UNKNOWN,[['sad']]
2344240,"isn't it sad? just plain, plain sad... you were recovering then suddenly your soul slipped away. snap. like that. yes. again.",NEGATIVE,UNKNOWN,[['sad']]
3707619,i am three volumes away from finishing kaze to ki no uta *curls in angst and sadness*,NEGATIVE,UNKNOWN,[['sad']]
2144571,@farahnabilaaaa aku pun cam homesick before this tak ada pun,NEUTRAL,UNKNOWN,[['homesick']]
3726565,@ismindset i am afraid not yet as it is not the right time but in about 8 weeks indeed i should be lean... i will keep you posted guys,POSITIVE,FEMALE,[['afraid']]
186652,"""it's definitely a sad day, when people don't know the difference in salon and saloon."" @hayleymt22",NEGATIVE,UNKNOWN,[['sad']]
3661086,#romania i am officially an autumn addict!,NEGATIVE,UNKNOWN,[['addict']]
529780,stressing,NEUTRAL,UNKNOWN,[['stress']]
636507,@shxckles @rathersleepy no sad faces,NEGATIVE,MALE,[['sad']]
766716,talking about acts and stuff like girl i'm stressed out enough ion need to hear allat.,POSITIVE,UNKNOWN,[['stress']]
1018476,the sad irony of what could propel the first woman to the white house,NEGATIVE,UNKNOWN,[['sad']]
2857163,"@rahafharfoush @danbloom1 sadly they didn't turn out to vote, there's a lesson there",NEGATIVE,MALE,[['sad']]
3871396,it's just a bunch of wankers baking #gbbo but not as sad a bunch of wankers as those watching that crap.,NEGATIVE,UNKNOWN,[['sad']]
3817549,so sad seenzoned,NEGATIVE,UNKNOWN,[['sad']]
2671039,"@jacknieto3 @nba @brooklynnets so sad for you, just measure with follower number, do you habe reallife boy? just look for your own country.",NEGATIVE,UNKNOWN,[['sad']]
1160650,@juanamarlyana nothing just feel lonelyness,NEUTRAL,UNKNOWN,[['lonely']]
293034,"drae gets me right in th fuckiogn gut bc ist so sad, ist so sad snow fallign darkness shoot me",NEGATIVE,UNKNOWN,[['sad']]
288463,@thatyoungblood oh no you didn't! not on a stressful night like this? lol,NEUTRAL,UNKNOWN,[['stress']]
3618719,im just a sad song,NEGATIVE,UNKNOWN,[['sad']]
2985177,screams im afraid that the fact i was so distraught might give him ideas tho jfc,NEGATIVE,UNKNOWN,[['afraid']]
506618,"@sommarsverige yes, so sad for her. and also sad for pico.",NEGATIVE,FEMALE,[['sad']]
3046348,@kenglisch why sad?what happend?,NEGATIVE,FEMALE,[['sad']]
1456823,there is no reason to be afraid of jews. or are you afraid of thinking? ,NEGATIVE,MALE,[['afraid']]
3224677,im so fucking sad rn #shawnworldtour #shawntoswitzerland,NEUTRAL,UNKNOWN,[['sad']]
962993,i finished listening to the philosopher's stone and now i feel sad...,NEGATIVE,UNKNOWN,[['sad']]
2931966,oh yeah this is soo good thanks for the great music ♫ serotonin - insomnia (original mix) [edm treasure exclusive],POSITIVE,UNKNOWN,[['insomnia']]
3769551,"@inspirection oh i meant it, i just couldn't do it i'm afraid lol …the history of…what?",NEGATIVE,UNKNOWN,[['afraid']]
2779769,honestly the best feeling ever is realizing you’re not sad anymore over something you thought you would never get over. #aldublovecutstime,POSITIVE,UNKNOWN,[['sad']]
3404228,@beyondbrokendep yeah this is so sad. :(,NEGATIVE,UNKNOWN,[['sad']]
2875401,@wombat37 mereen with a dragon in my hand. not very original sadly.,NEGATIVE,MALE,[['sad']]
805115,"that ""its kinda sad loving someone who can't love you back"" feeling",NEUTRAL,FEMALE,[['sad']]
3445016,@edawolfy *sad squeaks* ;;,NEGATIVE,FEMALE,[['sad']]
3524873,syrian family granted asylum in uk stuck in lebanon,NEGATIVE,UNKNOWN,[['asylum']]
3745387,@sboshmafu so sad how i can't find the spice coz i dunno cricket anymore.,NEGATIVE,UNKNOWN,[['sad']]
2848242,it's sad to see that the old brits are risking the future of the young generation #fucknationalism ....and it is sad to see that those who …,NEGATIVE,MALE,[['sad']]
657235,#nowplaying slope (ch) - sad day #slope,NEGATIVE,UNKNOWN,[['sad']]
2456416,now #purplerain will make you even more emotional...what a sad day for music #ripprince,NEGATIVE,UNKNOWN,[['sad']]
2591171,@chrisschenk i read the post about the word no. and not being afraid of saying it. great thoughts! we should say more no without regrets,NEGATIVE,UNKNOWN,[['afraid']]
1750194,@warwickhunt4 @jack_blanchard_ worrying but sadly not surprising,NEGATIVE,MALE,[['sad']]
2560658,sadly sadie,NEUTRAL,FEMALE,[['sad']]
3571616,this song is so addictive !,NEUTRAL,MALE,[['addict']]
699236,@ashton5sos u ignored me i'm sad rn i just said look at me for a pic but for u it's too complicated :3 #bccradio1 ,NEGATIVE,UNKNOWN,[['sad']]
419527,"i both enjoy and am stressed at objective-c, swift, php, js, and c++. ƪ(˘⌣˘)ʃ",POSITIVE,MALE,[['stress']]
885251,sadness... that you won't shut up and fight!,NEGATIVE,UNKNOWN,[['sad']]
3183448,thanks for all the messages. i'll be ok. the sadness over the way the match ended overshadows my neck pain...,NEGATIVE,UNKNOWN,[['sad']]
1660629,do not be afraid ,NEUTRAL,MALE,[['afraid']]
1023414,"i think he just want to see me sad, that to much coincidences jesus",NEGATIVE,UNKNOWN,[['sad']]
1149875,chill ah. jangan stress stress,NEGATIVE,UNKNOWN,[['stress']]
290251,@srkssoul same here ! sad and beautiful ! srk type of feelings film,NEUTRAL,UNKNOWN,[['sad']]
1976336,"@kkk9733 sleeping is the ultimate cure to forget about problems, pain, stress everything else.",NEGATIVE,UNKNOWN,[['stress']]
3084765,"@sisalgirl hi marie, i see you are a believer, please look this over. don't be afraid of the cover.",NEGATIVE,MALE,[['afraid']]
897207,"the centre, in morillon park, is due to open in spring 2018 and will initially be home to 170 asylum seekers.",NEUTRAL,UNKNOWN,[['asylum']]
377003,"sadly, the sign didn't say what an eye magnet is for, or why it is the size of a small child.",NEGATIVE,UNKNOWN,[['sad']]
