,main,sentiment,author_gender,keywords
3235383,(oui on a pas de poêle et un seul couvercle de casserole et des fois on boit dans des bocaux mais on a un chauffe lait.),NEUTRAL,UNKNOWN,[['seul']]
759784,"""dans la vie, il faut savoir surmonter sa peur pour découvrir la beauté du monde."" -le voyage d'arlo ♡ #disney",POSITIVE,UNKNOWN,[['peur']]
358359,pis pourquoi est-ce qu'il fallait que la seule black dans in the flesh soit l'antagoniste principale de la saison 2? -_____-,NEUTRAL,FEMALE,[['seul']]
3133430,pourquoi? #agora dernière émission. c'était une des seules émissions de décryptage. @franceinter je t'ai à l'œil,NEUTRAL,FEMALE,[['seul']]
2316515,"@desaillymarcel8 enfile seulement tes crampons, on a besoin de toi sur le terrain marcel ! =) bon match ! ;)",POSITIVE,UNKNOWN,[['seul']]
3823186,jcomprend pas la question comment jpeux vivre seul avec des etres humains? 18) vous préféreriez vivre seul avec des chats ou avec des vrais humains ?,NEUTRAL,UNKNOWN,[['seul']]
2964279,ta pp fait quand même un peu peur on dirait que tu vas tous nous buter mdr met une ou tu souris @kevadamsss,NEUTRAL,FEMALE,[['peur']]
2622433,wesh je suis la seule zarbi dans la classe (emo power!),NEUTRAL,UNKNOWN,[['seul']]
2770224,@catslovefun mdrrrr tu m'as stressée,NEUTRAL,UNKNOWN,[['stress']]
2074340,tout ce que je ressens seul dieu le sait,NEUTRAL,UNKNOWN,[['seul']]
3841135,"déjà rien que dans fate zero avec le combat saber vs berserker, c'est le seul épisode qui est avec une qualité moins bien",NEUTRAL,UNKNOWN,[['seul']]
2064700,en gros sur #androidn les seules nouveautés sont apparemment toutes les fonctions déjà accessibles avec les #galaxy de @samsungmobile -_-',NEUTRAL,UNKNOWN,[['seul']]
1899748,@ambrekenza ou seulement à des gens qui vaut le coup et qu'il demande rien en retour,NEUTRAL,MALE,[['seul']]
3475263,@margot_d12 ouais mais le seul truc qui peut ressembler hahaah truc chelou quoi,NEUTRAL,UNKNOWN,[['seul']]
2920048,"@grenavery @swisscom_fr pareil... ca me dit ""pas compris dans mon abonnement""!!! ca fonctionne sur la tv seulement",NEUTRAL,MALE,[['seul']]
558512,ali y mfait peur cfdp,NEUTRAL,UNKNOWN,[['peur']]
214888,deux concours en deux semaines. jvj que mon stresse est au plus haut là,NEUTRAL,UNKNOWN,[['stress']]
2588374,7 suisses sur 10 regardent la champions league seuls chez eux. jusqu’à maintenant. affaire à suivre. #homestadium ,NEUTRAL,UNKNOWN,[['seul']]
3318818,"j'adore les histoires qui font peur, le paranormal. c'est chiant parce que je suis trop curieuse mais putain je suis une vraie chiarde",NEUTRAL,UNKNOWN,[['peur']]
2759727,sinon demain j'ai le first mais y'a plus julia du coup je vais me retrouver toute seule mdrrr,NEUTRAL,UNKNOWN,[['seul']]
696661,"@masterpgman plus qu'un épisode, un seul, promis après j'arrête!",NEUTRAL,FEMALE,[['seul']]
31124,jurez kanye il est seul dans sa tête !?,NEUTRAL,UNKNOWN,[['seul']]
190942,"@e_llex comment j'aurais réagis. après, les youtubeurs, on les connaît seulement à travers leurs vidéos et on sait pas comment ils sont",NEUTRAL,FEMALE,[['seul']]
1708799,@ntmarine @aiestik perso je vois seulement si je suis les 2 personnes,NEUTRAL,UNKNOWN,[['seul']]
2123321,alors selon ma soeur on a qu'un seul rein..... et dire qu'elle va au collège,NEUTRAL,MALE,[['seul']]
6319,o m g rien que de la voir avec celle d'akatsuki j'ai peur du prix xd  ,NEUTRAL,UNKNOWN,[['peur']]
2545636,@kreyf_ cv jsuis pas le seul,NEUTRAL,UNKNOWN,[['seul']]
961453,quand la musique s'arrête et que tu as l'air très con de chanter tout seul dans ton salon #showeuro2016,NEUTRAL,FEMALE,[['seul']]
2459208,je dois être la seule qui réussi à mettre sa montre à l'envers et qui s'en rend pas compte,NEUTRAL,UNKNOWN,[['seul']]
3757957,auj ya une fille elle ma fait trop peur,NEUTRAL,UNKNOWN,[['peur']]
266359,@admestra @tanquerel et vu que sur tous peurs clichés elles font la gueule ça aide pas,NEUTRAL,UNKNOWN,[['peur']]
2673621,même qu'au final jsuis pas la seule qui dit chocolatine bdp,NEUTRAL,UNKNOWN,[['seul']]
2589385,freysinger c'est le gars qui a peur de prendre dans le cul mais qui a déjà la bouche pleine de bite,NEUTRAL,UNKNOWN,[['peur']]
2574114,je stresse pour les m&g pour shawn,NEUTRAL,FEMALE,[['stress']]
2360182,@olivierkamitatu il ne s’agit pas seulement de succéder à…le peuple #congolais doit exercer sa #souveraineté son droit le plus élémentaire,NEUTRAL,UNKNOWN,[['seul']]
1197632,"@to_smc alors, tu es le seul à continuer de me causer. x)",NEUTRAL,UNKNOWN,[['seul']]
3766760,@vgr_okami @ryoomaru j'ai peur,NEUTRAL,FEMALE,[['peur']]
2000032,chez mon papy et ma mamy genre c la campagne et la bas dans la chambre où je dors y'en a au plafond mais jpeux rien faire du coup g peur,NEUTRAL,UNKNOWN,[['peur']]
3506277,@larie225 ça me rassure de voir que j'suis pas seule à le penser!ce mec c'est bastien (ss10)de friendstrip!il se croit supérieur aux autres!,NEUTRAL,UNKNOWN,[['seul']]
2199784,@nato_o heuuuu no ! it's not #global !!! elle se parque pas toute seul et n'est pas en fibre de coco recyclé,NEUTRAL,MALE,[['seul']]
3037584,g peur,NEUTRAL,UNKNOWN,[['peur']]
1328099,jaime les meufs bavardes avec beaucoup de personnalité qui n'ont pas peur de dire des choses et s'afficher,NEUTRAL,UNKNOWN,[['peur']]
1401212,"@ryoomaru j'ai pas peur, de toute façon tu sais pas ouvrir tout seul un pot de confiture",NEUTRAL,FEMALE,"[['peur'], ['seul']]"
1018965,"petite journée tout seul chez moi, ça fait du bien",NEUTRAL,MALE,[['seul']]
2446568,c'était la seule chose qu'il me fallait là pour me rebooster,NEUTRAL,FEMALE,[['seul']]
3638622,la divette du @museeorsay doit se sentir moins seule en ce moment. @oliviermantei @yannbeuron @opera_comique,NEUTRAL,UNKNOWN,[['seul']]
1911692,@bennzz ah c'est pas seulement moi ?,NEUTRAL,MALE,[['seul']]
3481043,@pagedeloug le seul pb c'est que c'est à l'autre bout de la suisse,NEUTRAL,MALE,[['seul']]
1532753,l'eyeliner des jumelles me stress trop,NEUTRAL,MALE,[['stress']]
1506110,j'ai juste envie d'être seule mais c'est impossible h24 y'a des gens,NEUTRAL,UNKNOWN,[['seul']]
3393150,"mdr fellaini je l'avais oublié, il a quoi? il s'est foutu un coup de coude tout seul ?",NEUTRAL,UNKNOWN,[['seul']]
135758,@fredhermel j'ai peur pr la roma...ac ce niveau le real ne passera jamais,NEUTRAL,MALE,[['peur']]
2780564,"@olivier_monteil @sevsevparis j'ai du louper un chapitre la,2 udc sur 7 sages et ils gouvernent,seulement 30% de la population qui",NEUTRAL,UNKNOWN,[['seul']]
3615738,"@meowcalypse le france regarde , la france à peur deeplo va-t-elle tenir et rester polie",NEUTRAL,UNKNOWN,[['peur']]
1912657,"@clemence_t98 mais j'aime trop voire comment les gens réagissent entre eux, seul et tout et je veux voir jusqu'où ça peut aller",NEUTRAL,UNKNOWN,[['seul']]
2957155,@kozmic___blues @luxe_jeanmarie j'ai eu peur,NEUTRAL,UNKNOWN,[['peur']]
399211,"le petit au grand qui essaie des dents de vampire: ""arrête, ça me fait peur…"" cinq secondes après: ""tu peux refaire ?""",NEUTRAL,UNKNOWN,[['peur']]
3309851,@antisocxal tu nous a laissé seuls à la pause,NEUTRAL,UNKNOWN,[['seul']]
3891965,@bleukobalt mais oui. elle s'enfonce toute seule c'est terrible :(,NEGATIVE,UNKNOWN,[['seul']]
226494,"@dormiraubois oui, merci :-) je l'ai cantonnée au salon, qui est la seule pièce raisonnablement bien rangée",POSITIVE,UNKNOWN,[['seul']]
3894478,j'ai mis une araignée dehors seule :) #fière,POSITIVE,UNKNOWN,[['seul']]
1166504,@lisabotrugno9 t'en est deja une à toi seule ahah,NEUTRAL,UNKNOWN,[['seul']]
363776,"@quentin_leconte malheureusement je viens pas, trop loin... seulement des gens de mon staff, normalement :/",NEUTRAL,UNKNOWN,[['seul']]
2647005,"@lekloufi @fifagamersblog oui j'ai regardé ils n'y sont pas, le seul qui a c'est celui de bundesliga",NEUTRAL,UNKNOWN,[['seul']]
968228,"@jessrm__ @footballogue la seul erreur que vous faites a mon avis, c'est de tout centre sur ronaldo",NEUTRAL,MALE,[['seul']]
899013,je viens donc de rajouter muscu au programme de ma journée. (j'ai peur.),NEUTRAL,FEMALE,[['peur']]
2883530,@m_fuun @zuzukine @thefoiller faut être parano dans le métier,NEUTRAL,UNKNOWN,[['parano']]
693536,"@paige_palmer_ @7lou_anne incarner l'antiracisme, donc la morale = voie royale pour leur carrière. seuls gêneurs : les ""concernés"" !",NEUTRAL,UNKNOWN,[['seul']]
2175842,si seulement j'pouvais le passer avec elle,NEUTRAL,FEMALE,[['seul']]
1082820,"@uncadenas @erdrokan @gap_ch c'est pas (seulement) une question d""employeur",NEUTRAL,UNKNOWN,[['seul']]
1586914,seul les vrai vont comprendre ma loca,NEUTRAL,UNKNOWN,[['seul']]
3442710,~ le pardon est la seule chose qui nous guérissent ~,NEUTRAL,UNKNOWN,[['seul']]
2773695,ne suis de retour de mon camp la vidéo sera qu'une seul car je pouvais pas tout montrer et ses sera pas ce week-end vous verrez pourquoi ^^,NEUTRAL,UNKNOWN,[['seul']]
1163723,"""on va voir le vrai visage de la sécurité des sociétés françaises, et ça va faire peur"" -- lexsi",NEUTRAL,UNKNOWN,[['peur']]
406996,"@k_trespass ouiiiii bon bah jsuis pas la seul alors aha, pareil, j'ai vrm vrm hâte",NEUTRAL,UNKNOWN,[['seul']]
776838,"""j'ai deux personnalités dans un seul corps c'est un peu comme si j'avais mis les potaras"" même étant assis j'ai perdu l'équilibre",NEUTRAL,UNKNOWN,[['seul']]
1926759,"@leonyaob il me smeble que pour vous udps = tshisekedi seul alors que ce dernier est pn, p élu, prez de rassopp. il est le chef de katumbi ?",NEUTRAL,UNKNOWN,[['seul']]
2322158,"@barbabetbird ça me rend dingue! non seulement elle me parle mais en plus elle est hypeeeeeeer relou ""t'es sûr que tu gères bien ton temps?""",NEUTRAL,UNKNOWN,[['seul']]
2578700,j'imagine même pas l'état de stress au qg de tous les services de renseignement européens,NEUTRAL,UNKNOWN,[['stress']]
2313616,".@danielvisentini attention, le règlement ne parle pas de la position de la main. la seule règle est le geste ""délibéré"" ou non.",NEUTRAL,MALE,[['seul']]
2111224,j'aime une vidéo @youtube de @rimeirina - chanson d'amour - accoustique - love song - irina rime et ivan velasco gutiérrez - si seulement,NEUTRAL,FEMALE,[['seul']]
2064044,eugene le seul moment ou j'ai aimé c'qu'il disait sur twd c'est quand il a proposé du lait à la meuf qu'abraham à quitter en 5mn,NEUTRAL,UNKNOWN,[['seul']]
1380398,@hilaebae la preuve c'est que t'étais la seule personne de toute notre vielle région que j'ai invite à mon anni,NEUTRAL,UNKNOWN,[['seul']]
3076251,"""#fribourg est peut-être la seule ville où même un mégot peut avoir un cendrier fleuri."" p.122 du livre #uneroseetunbalai de #michelsimonet",NEUTRAL,MALE,[['seul']]
380157,@finestraat je suis pas tout seul,NEUTRAL,UNKNOWN,[['seul']]
3188052,seule ta mère pleurera ton destin,NEUTRAL,FEMALE,[['seul']]
3635475,thomas il est pt seul dans la maison mais dehors on a bcp de soutiens il a pas besoin de ses hypocrites et de cette prod truquée #ss10,NEUTRAL,FEMALE,[['seul']]
150543,"omgf 300 millions, si seulement c'est vrai !",NEUTRAL,UNKNOWN,[['seul']]
2419261,"@jphwalter @sebastienfanti oui, mais cette bataille semble perdue. seule une minorité s'en inquiète. la majorité n'y voyant pas de problèmes",NEUTRAL,UNKNOWN,[['seul']]
360925,"@__neko__chan__ j'exagère, la 3ème saison étant la seule à être bien, cela passe, encore ! :) mais y'a des trucs mauvais...",POSITIVE,UNKNOWN,[['seul']]
1087940,vous me faites peur ac vos dabs g jamais aimé ce concept on dirait des éternuements hhhhh #dragging nd #hatin,NEUTRAL,FEMALE,[['peur']]
1569229,"#semaineducerveau #carmensandi ""se battre, s'enfuir, rester tétanisé, sont des réponses fréquentes au stress""",NEUTRAL,FEMALE,[['stress']]
838723,@celulz la même vite fais qd j'ai regardé pene j'ai tenté d'faire semblant d'avoir peur mais ça a ps marché,NEUTRAL,UNKNOWN,[['peur']]
2391720,@fperissinotto @officialgshc arrête ça me stresse.,NEUTRAL,MALE,[['stress']]
131655,"7.a si vous vivez seul-e, quel est, par mois, votre budget ?",NEUTRAL,UNKNOWN,[['seul']]
343901,@saarah1101 ouai mais moi je suis seule donc tg,NEUTRAL,UNKNOWN,[['seul']]
2939806,ok j'ai eu pire peur,NEUTRAL,FEMALE,[['peur']]
2060340,sauf que boire seule c'est un peu triste.,NEUTRAL,UNKNOWN,[['seul']]
1245954,@diasporakatanga sans avoir donné aucune suite favorable à un seul des préalables. c'est du comique.,NEUTRAL,UNKNOWN,[['seul']]
1782590,"""jme choppe les ex de mes potes si j'en ai envie"" mdrrrrr essaie seulement de toucher mon ex jte détruit petite pute",NEUTRAL,FEMALE,[['seul']]
964098,pourquoi ikoma c'est le seul qui a la peau couleur verdâtre moche là?,NEUTRAL,UNKNOWN,[['seul']]
2816324,"j'ai même pas regardé le premier épisode encore, seulement l'émission spéciale... #lesanges8",NEUTRAL,UNKNOWN,[['seul']]
2156204,"par contre, suis rassuré pour le système qui indique la faiblesse, c'est seulement pour des pokemons déjà vus, donc on garde la surprise.",NEUTRAL,UNKNOWN,[['seul']]
2895413,@barrylopez je parle de ce cas concret. tu disais juste avant que l'économie se régulait toute seule : cf le pet. 1/2,NEUTRAL,MALE,[['seul']]
2177098,"hier c'était 2 belges qui débattaient avec des mots que seul un dr ès sciences pouvait capter. définitivement, le train c'est fascinant",NEUTRAL,MALE,[['seul']]
3197505,suisse: secours centralisés dans une seule app,NEUTRAL,UNKNOWN,[['seul']]
3362980,elle est juste bonne pourquoi je suis le seul a pas trouver jolie teyana taylor...,NEUTRAL,UNKNOWN,[['seul']]
2293013,"écrire un message. se relire, trouver sa absurde et avoir peur de la réponse, l'effacer.",NEUTRAL,UNKNOWN,[['peur']]
2668370,"27 chf pour un trajet de seulement 50mins alors qu'en france tu fais 1h30 avec le ter et tu paies 11€, je trouve ça insultant putain",NEUTRAL,MALE,[['seul']]
1050636,les etats-unis renvoient plus de 200'000 criminels par année. je n'ai jamais entendu un seul pays s'en plaindre.,NEUTRAL,UNKNOWN,[['seul']]
1965235,@bettercallsoly au moins je suis pas le seul à péter un plomb,NEUTRAL,UNKNOWN,[['seul']]
35544,@azerkk les seuls ts qu'on a fait t'étais en dessous mdrrr,NEUTRAL,MALE,[['seul']]
2762156,elle le suivrait jusqu'en enfer et même l'enfer c'est pas grand chose à côté d'être seule sur terre.,NEUTRAL,UNKNOWN,[['seul']]
2890105,petit coup de stress du matin.. qu'allah m'aide,NEUTRAL,FEMALE,[['stress']]
1290030,"ohhhr comment je déteste qu'on me stresse quand je me prépare, jsuis grv de mauvaise humeur après",NEUTRAL,UNKNOWN,[['stress']]
2527012,"seulement 28 sites web disponibles en #corée du nord, selon un chiffre officiel de #pyongyang fuité sur internet",NEUTRAL,UNKNOWN,[['seul']]
3866538,le chien a eu trop peur ça m'a brisé le coeur,NEUTRAL,FEMALE,[['peur']]
3147727,j'crois que c'est parce que j'aime tellement les musiques de cloclo que du coup j'ai peur que ça casse tout le truc ahahaha,NEUTRAL,UNKNOWN,[['peur']]
3816204,"je suis choquée. merci @qofficiel d'afficher ces white suprematists.. ils sont aberrans, offensants, stupides. ce sont eux qui font peur.",NEUTRAL,UNKNOWN,[['peur']]
981353,oui je suis très parano niveau bouffe ces derniers temps. c'est pas comme si j'étais en manque tellement que jsuis fat.,NEUTRAL,UNKNOWN,[['parano']]
1838151,seul dans ma chambre j’ai perdu le sommeil,NEUTRAL,UNKNOWN,[['seul']]
3350053,je constate que les crétins ont décidé d'arrêter la trotinette et se sont mis à ces bidules qui avancent tout seuls.,NEUTRAL,UNKNOWN,[['seul']]
2914818,"@mutu_daddy @michaeltshi bravo . mais pour moi, la rdc n'a qu'un seul problème urgent. kabila. point barre. tous ses corbillards se tairont",NEUTRAL,UNKNOWN,[['seul']]
3057400,"@badance94 je tenais à préciser, je suis seulement entraîneur en formation, rien d'autres. n'ayez crainte",NEUTRAL,UNKNOWN,[['seul']]
3604071,@iamyoyo_ @kns_izi_ imaginez seulement leurs femme,NEUTRAL,UNKNOWN,[['seul']]
1377238,"bien sûr que j'ai peur, et c'est pas pour rien",NEUTRAL,UNKNOWN,[['peur']]
1352975,@apex_vno0om @apex_zayrox justement c'est le seul^^ c'est un des rares youtubeurs qui a monté seul,NEUTRAL,UNKNOWN,[['seul']]
3418265,si seulement je pouvais avoir un fils comme lui plus tard,NEUTRAL,UNKNOWN,[['seul']]
2249182,ça faisait longtemps que j'ai pas autant été stressé pour une vidéo et de son impact :o,NEUTRAL,MALE,[['stress']]
1990996,finir à 14h15 le lundi et 15h00 le mardi j'crois c'est le seul truc qui m'empêche de pas tomber dans la deprim' à la rentrée,NEUTRAL,UNKNOWN,[['seul']]
1851984,"@spuhlersamere le spray seule dans la rue, peut se retourner contre toi si tu n'es pas assez rapide. entraînement nécessaire.",NEUTRAL,MALE,[['seul']]
1814975,voilà pk ces négros m'regardent mal j'me suis fait tout seul comme le fils au nom du père,NEUTRAL,UNKNOWN,[['seul']]
2390158,"@valsimonerian @petiswiss laisse j'ai autre chose à foutre, c'était marrant mais il a l'air vraiment perdu le gars.. ça fait peur.",NEUTRAL,UNKNOWN,[['peur']]
3529049,wow out of stress de tal la en mode reggae j'aime plutôt bien,NEUTRAL,UNKNOWN,[['stress']]
2627338,@_paasta 3 personnes ont répondu avec ça j'suis vraiment le seul à pas avoir pensé à ça du tout?,NEUTRAL,UNKNOWN,[['seul']]
3152330,@mcgio947 @worlduhc tu viens le seul uhc ou sa bug mec..... dis pas tout de suite si c'est de la merde,NEUTRAL,UNKNOWN,[['seul']]
1436991,puisque être a 30-45min de l'école ou je serais ça me stress trop,NEUTRAL,UNKNOWN,[['stress']]
2328506,bon je vois que je suis pas la seule à avoir eu une journée moisie donc je vous propose un petit thread à base d'animaux cute pour le bien.,NEUTRAL,UNKNOWN,[['seul']]
957339,"@girardindeborah j'ai dis ""un chapitre"" seulement ;)",POSITIVE,UNKNOWN,[['seul']]
3295900,seulement 2 heures de cours et je suis déjà soulé,NEUTRAL,UNKNOWN,[['seul']]
3061278,j'ose pas aller au toilette g trop peur,NEUTRAL,UNKNOWN,[['peur']]
79447,"@slimaneoff hey un petit coucou dans tes mentions, demain c'est la rentrée pour moi, un peu de stress mais bon... brf bonne soirée",NEUTRAL,UNKNOWN,[['stress']]
210424,paul klee explosion de peur iii 1939,NEUTRAL,MALE,[['peur']]
3108778,j'vais manger un kebab la g peur,NEUTRAL,UNKNOWN,[['peur']]
175713,@__a__d__r__ temps libre? si seulement... je sors d'une semaine de matinale et je bosse tout juillet. mais merci pour ton enthousiasme! :),POSITIVE,UNKNOWN,[['seul']]
1915435,"#tp (et oui, j'utilise encore des rss, seul endroit où personne n'essaie de choisir à ma place ce qui m'intéresse...)",NEUTRAL,UNKNOWN,[['seul']]
1866081,je suis le seul à actualiser comme un porc ma tl pour le trailer du zombies d'iw ?,NEUTRAL,UNKNOWN,[['seul']]
3173902,"@reichucapic en vrai je rigole, je suis seulement au début",NEUTRAL,UNKNOWN,[['seul']]
3752487,@samouraidz mdrrr j'te jure c'est le seul son quand tu l'écoute il te donne faim,NEUTRAL,UNKNOWN,[['seul']]
144584,merci apple pour les chargeurs de macbook à 90 chf qui se dénudent tout seuls et qui sont hs 1 mois apres la fin de garantie. on. adore.,NEUTRAL,UNKNOWN,[['seul']]
964404,putain mais mon chat c'est une de ces victimes il a peur de tout,NEUTRAL,UNKNOWN,[['peur']]
168636,"je ne donne pas mon amour ni je ne réclame de l'amour, je suis mariée je vous rappelle. la seule chose que je donne, c'est des orgasmes",NEUTRAL,FEMALE,[['seul']]
2890783,hier j'ai joué seul contre loan et sam au basket j'ai perdu 47 à 50,NEUTRAL,UNKNOWN,[['seul']]
1246936,ooouh le point de #stantheman #usopen j'ai eu trop peur,NEUTRAL,UNKNOWN,[['peur']]
3294321,et jtraine seul sur paname,NEUTRAL,UNKNOWN,[['seul']]
1808585,@luciekaelin si seulement yavait,NEUTRAL,UNKNOWN,[['seul']]
1501081,"quand t'es toute seule chez toi et que ton chien grogne et aboie comme un ouf devant les volets, c'est légèrement flippant",NEUTRAL,UNKNOWN,[['seul']]
2569336,sur le côté à l'abri parce que j'ai peur qu'on leur marche dessus. du coup une promenade qui prend normalement 1h en prend 3.,NEUTRAL,UNKNOWN,[['peur']]
1636372,@laloupedunet apparemment @lexpress est son seul et unique ami. c'est dire s'il doit en tenir une couche #mékilecon @paris_gerald,NEUTRAL,UNKNOWN,[['seul']]
833805,@89jody mais faut pas avoir peur,NEUTRAL,UNKNOWN,[['peur']]
2680201,@danielriolo mais si non sur l after merci de donner un peu de crédit à emery tu es bien le seul en france,NEUTRAL,MALE,[['seul']]
2054862,"@charlotteepenex possible, avec les valaisans, ce sont les seuls que j'identifie. ;) ( c'est ce dont je dispose en francophones au bureau)",POSITIVE,FEMALE,[['seul']]
1165491,mon insta il s'est désabonné tout seul à qqun mais wtf,NEUTRAL,UNKNOWN,[['seul']]
3154114,@cedric_amaru beaucoup de femmes ont peur de ca alors elles restent dans l'ombre,NEUTRAL,UNKNOWN,[['peur']]
3038742,"@aeris22 oh oui, je suis triste, la raison pour la lrens c'est facile: la peur + facebook/google fait pareil + je n'ai rien a cacher. >_<",NEUTRAL,UNKNOWN,[['peur']]
594698,@bodyguardgame @bouyguestelecom pourquoi ca te stress ?,NEUTRAL,UNKNOWN,[['stress']]
2940548,oui bcp trop mais pas pour des petit truc genre un exam a l'école ou des truc comme ça questions 74) tu es quelqu'un de stresser dans la vie ?,NEUTRAL,UNKNOWN,[['stress']]
2840967,"@cheshire2022 on aime rarement avoir peur de voir ses enfants manger, manger, et manger, je peux comprendre ! xd",NEUTRAL,UNKNOWN,[['peur']]
1865640,"@smileorbread à mon tour d'être stressée pour rien, souhaites moi bonne chance",NEUTRAL,FEMALE,[['stress']]
2929490,"@noctusion la seule façon de battre un cancer, c'est d'en être un toi même",NEUTRAL,UNKNOWN,[['seul']]
1687173,les putes refoulées je vous informerai que vous êtes des putes demandez moi seulement et sans gêne je vous réponds,NEUTRAL,UNKNOWN,[['seul']]
2233418,licienciement de 15'000 enseignants et de tous les doyens d'université. ce qui se passe en turquie actuellement fait peur.,NEUTRAL,FEMALE,[['peur']]
369279,@seriouslyfab @evrenk j'en achète souvent des thais ici. je suis accro !,NEUTRAL,UNKNOWN,[['accro']]
1120240,"en une semaine à séoul, un seul moment wtf. mais quel wtf. ",NEUTRAL,UNKNOWN,[['seul']]
83110,c'est légèrement stressant quand même,NEUTRAL,UNKNOWN,[['stress']]
1246161,@shawness59 ça ça fait peur,NEUTRAL,FEMALE,[['peur']]
2444407,pq vous avez peur les racailles je ne suis qu'amour,NEUTRAL,UNKNOWN,[['peur']]
3836743,@roocky_shoopy ca fait... un peu peur quand même xddd,NEUTRAL,MALE,[['peur']]
3127028,perso c'est pire que le premier même quand je suis seule ,NEUTRAL,FEMALE,[['seul']]
358348,mon twitter il tweet des choses tout seul s'fdp,NEUTRAL,UNKNOWN,[['seul']]
1926375,peur d'être sobre,NEUTRAL,UNKNOWN,[['peur']]
1239472,force à toi si t'as épousé ta plume si c'est la seule qui t'a plu si vos chemins ne se quittent plus,NEUTRAL,UNKNOWN,[['seul']]
2900942,"@samsamnie la survie de la rdc, notre unique et seul héritage commun est dans le respect de notre constitution cher connaisseur de la pô mp",NEUTRAL,UNKNOWN,[['seul']]
3520468,chui parano ! tania elle va penser ça,NEUTRAL,UNKNOWN,[['parano']]
2057136,"l'avantage d'être seule au monde dans mon village quand je pars le matin, c'est que je peux m'enjailler tranquille sur mes musiques",NEUTRAL,UNKNOWN,[['seul']]
9140,@stephd8z @tayibek5_ @froozyhd @hipower69 @prontosw90 en attendant je montre mon visage t'as peur de montrer le tien?,NEUTRAL,UNKNOWN,[['peur']]
1879804,@leau__riz hahahahah quoi seulement des fois ?,NEUTRAL,UNKNOWN,[['seul']]
3905576,je cherche à revendre un highlither mac que je n'ai utilisé qu'une seule fois mais qui ne convient pas à mon teint ️ une intéressée ?,NEUTRAL,UNKNOWN,[['seul']]
3473146,ça fait bizarre mtn d'être seule à la maison sans mes sœurs,NEUTRAL,FEMALE,[['seul']]
1842742,c'est tout à fait valable comme question. deuxième point : ils se moquent dans les commentaires d'une seule faute de frappe dans tout,NEUTRAL,UNKNOWN,[['seul']]
795937,"les enfants de dieu ne sont pas meilleurs que vous , nous voulons seulement que vous receviez la même grâce du seigneur, afin d'être sauvés",NEUTRAL,UNKNOWN,[['seul']]
718612,"@oderrez et dans l’écosystème winmobile, il semble que seul @poppyto ait les compétences et / ou la volonté de nous faire ce plaisir :-d",POSITIVE,UNKNOWN,[['seul']]
1017706,le seul souci c'est que je sais plus comment on fait.,NEUTRAL,FEMALE,[['seul']]
160450,savez-vous pourquoi l'islam est la religion la plus critiquée ? car l'islam dit la vérité et les gens ont peur de la vérité.,NEUTRAL,UNKNOWN,[['peur']]
788046,y'a un gars qui nous fixe d'une fenetre j'veux mourir ptdrrrrr jpp il fait peur mais nous on rigoler j'suis ko,NEUTRAL,UNKNOWN,[['peur']]
2310339,"@izanami_ch naaa, le meilleur film du monde c’est princess bride. et la cité de la peur. :p",POSITIVE,FEMALE,[['peur']]
3057021,"vs kiffez dire que ces messages sont mignons, mais les seuls mec qui ont les couilles d'envoyer ça finissent affichez sur twitter...",NEUTRAL,UNKNOWN,[['seul']]
966637,@studiovrac @lqcvideos @mtlsvideos c'est évident. il n'y a qu'un seul cyril dans ce monde. ,NEUTRAL,MALE,[['seul']]
1332032,@clays_ws i know that feel 8) (et t'as des gens qui font des dessins de malade a-z sur un seul calque pls),NEUTRAL,FEMALE,[['seul']]
3112823,quand tu fait un fail sur photoshop et enlève le mauvais calque.. ca fait peur. xd  ,NEUTRAL,UNKNOWN,[['peur']]
3380565,avec filine on a été le seul duo à réussir l'exercice grave compliqué à l'entraînement,NEUTRAL,FEMALE,[['seul']]
3448987,dormir seule... hell no.,NEUTRAL,UNKNOWN,[['seul']]
2433962,j'ose plus rien dire au final tellement j'ai peur de la réponse.,NEUTRAL,UNKNOWN,[['peur']]
2860056,j'suis la seule qui rentre son ventre quand je monte sur une balance ?,NEUTRAL,UNKNOWN,[['seul']]
3209291,@pagedeloug svp g peur...,NEUTRAL,UNKNOWN,[['peur']]
1174817,"@sonic_san je sais, la pstv a seulement 1go mais j'ai le temps, avec la ps3 pour l'instant",NEUTRAL,UNKNOWN,[['seul']]
2716450,@bnsm_ @roxaanee01 oui en p9 mais c'est seulement si ta envie d'aller,NEUTRAL,UNKNOWN,[['seul']]
3554417,y'a des meufs elles en peuvent plus avec l'oscar de leonardo dicaprio mais le seul film qu'elles ont vu c'est titanic,NEUTRAL,FEMALE,[['seul']]
2440999,bon je suis pas seul c bien ahaha,NEUTRAL,UNKNOWN,[['seul']]
237262,dans un mois j'ai un oral en italien je stress déjà je déteste les oraux ça me stress,NEUTRAL,FEMALE,[['stress']]
3688031,mais l'truc c qu'apres j'glr seul,NEUTRAL,UNKNOWN,[['seul']]
1110799,"#unicef:sur les 244 000 enfants qui souffrent de malnutrition sévère dans le seul état de #borno,#nigéria 49 000 mourront si rien n’est fait",NEUTRAL,UNKNOWN,[['seul']]
3743329,je me prends des danganronpa feels et j'ai envie de cosplay mtn...mais mon cosplay dg est seulement pour 2018 :'),NEUTRAL,UNKNOWN,[['seul']]
